latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-22.4541,-68.9392,308.4,1.4,1.2,2017-01-01,0303,Terra,MODIS,29,6.2,282.3,15.8,N,0
-36.1289,-71.8393,314.5,4,1.9,2017-01-01,1541,Terra,MODIS,61,6.2,299.7,56.2,D,0
-36.1253,-71.8334,315.1,4,1.9,2017-01-01,1541,Terra,MODIS,63,6.2,299.5,58.8,D,0
-35.4432,-71.6561,312.9,4,1.9,2017-01-01,1541,Terra,MODIS,26,6.2,300.2,34.3,D,0
-36.6299,-72.0797,311.5,3.9,1.8,2017-01-01,1541,Terra,MODIS,27,6.2,298.7,31.9,D,0
-35.44,-71.6507,313.1,4,1.9,2017-01-01,1541,Terra,MODIS,27,6.2,300.2,35,D,0
-36.6137,-72.7138,312.5,3.5,1.8,2017-01-01,1541,Terra,MODIS,55,6.2,296.4,58.6,D,0
-36.6054,-72.7178,313.3,3.5,1.8,2017-01-01,1541,Terra,MODIS,58,6.2,295.9,62.8,D,0
-36.6131,-72.0787,311.2,3.9,1.8,2017-01-01,1541,Terra,MODIS,27,6.2,298.3,28.8,D,0
-37.4669,-72.3621,310.8,3.8,1.8,2017-01-01,1541,Terra,MODIS,32,6.2,297.4,40.8,D,0
-37.4697,-72.37,317.9,2.2,1.5,2017-01-01,1817,Aqua,MODIS,37,6.2,303.9,25.4,D,0
-36.9904,-73.1681,315.1,2.5,1.5,2017-01-01,1817,Aqua,MODIS,0,6.2,303.5,36.5,D,0
-33.3996,-71.6707,332.9,1.8,1.3,2017-01-01,1818,Aqua,MODIS,62,6.2,300.2,57.6,D,0
-33.3877,-71.6728,317.8,1.8,1.3,2017-01-01,1818,Aqua,MODIS,36,6.2,301.3,18.7,D,0
-33.015,-71.1955,327.3,1.7,1.3,2017-01-01,1818,Aqua,MODIS,74,6.2,308.8,22.9,D,0
-27.4182,-70.2589,334.8,1.3,1.1,2017-01-01,1820,Aqua,MODIS,76,6.2,314.8,22.7,D,0
-34.1085,-70.4481,304.2,1.1,1,2017-01-02,0343,Terra,MODIS,59,6.2,287.9,9.3,N,2
-34.1104,-70.4599,316.1,1.1,1,2017-01-02,0343,Terra,MODIS,92,6.2,287.6,18.8,N,2
-32.8048,-70.9522,302,1.1,1,2017-01-02,0344,Terra,MODIS,46,6.2,290.1,6.8,N,2
-23.8236,-70.3156,332.7,1.3,1.1,2017-01-02,1442,Terra,MODIS,64,6.2,316,14.3,D,2
-36.2518,-71.2003,317.5,1,1,2017-01-02,1445,Terra,MODIS,44,6.2,302.3,11.4,D,0
-35.5938,-71.728,316.7,1.1,1,2017-01-02,1445,Terra,MODIS,20,6.2,304,5,D,0
-33.8563,-71.752,328.4,1.1,1.1,2017-01-02,1445,Terra,MODIS,76,6.2,306.3,17.6,D,0
-33.8584,-71.7399,374.3,1.1,1.1,2017-01-02,1445,Terra,MODIS,100,6.2,308.2,140,D,0
-33.8604,-71.7279,343.1,1.1,1.1,2017-01-02,1445,Terra,MODIS,90,6.2,305.6,42,D,0
-33.8678,-71.7422,343.9,1.1,1.1,2017-01-02,1445,Terra,MODIS,91,6.2,306.9,46,D,0
-33.8698,-71.7301,325.8,1.1,1.1,2017-01-02,1445,Terra,MODIS,72,6.2,306.3,14.1,D,0
-34.107,-70.4514,325.1,1,1,2017-01-02,1445,Terra,MODIS,57,6.2,310.8,8.9,D,2
-37.0847,-73.1489,311.1,1.2,1.1,2017-01-02,1446,Terra,MODIS,0,6.2,299.6,8.7,D,0
-36.4232,-71.9574,315.7,1.1,1,2017-01-02,1446,Terra,MODIS,46,6.2,302.4,5.2,D,2
-36.2811,-72.5453,315.9,1.1,1.1,2017-01-02,1446,Terra,MODIS,35,6.2,303.7,6.8,D,0
-37.0838,-72.4375,314.1,1.1,1,2017-01-02,1446,Terra,MODIS,34,6.2,302.6,6.3,D,0
-37.2426,-71.9411,315.3,1.1,1,2017-01-02,1446,Terra,MODIS,32,6.2,302.7,6.2,D,0
-37.1716,-72.9521,312.7,1.1,1.1,2017-01-02,1446,Terra,MODIS,36,6.2,300.8,7.4,D,0
-37.7208,-72.2365,313.1,1.1,1,2017-01-02,1446,Terra,MODIS,40,6.2,300.4,5.7,D,2
-37.6283,-73.4554,305.9,1.2,1.1,2017-01-02,1446,Terra,MODIS,41,6.2,294.7,5.2,D,0
-37.9574,-72.4283,312.7,1.1,1,2017-01-02,1446,Terra,MODIS,60,6.2,300.9,7.4,D,0
-37.8044,-73.3937,310.1,1.2,1.1,2017-01-02,1446,Terra,MODIS,61,6.2,298.6,6.1,D,0
-37.9469,-73.296,305.5,1.1,1.1,2017-01-02,1446,Terra,MODIS,45,6.2,294.8,5.8,D,0
-38.2318,-72.3303,311.6,1.1,1,2017-01-02,1446,Terra,MODIS,19,6.2,299.5,6.6,D,0
-38.241,-72.3326,310.4,1.1,1,2017-01-02,1446,Terra,MODIS,38,6.2,298.6,5.7,D,0
-38.243,-72.3206,311,1.1,1,2017-01-02,1446,Terra,MODIS,38,6.2,297.2,6.4,D,0
-38.2491,-72.6696,313.7,1.1,1,2017-01-02,1446,Terra,MODIS,57,6.2,301.1,6.8,D,0
-38.9841,-72.6476,309.4,1.1,1,2017-01-02,1446,Terra,MODIS,57,6.2,296.5,5.5,D,0
-38.7709,-72.7619,310.6,1.1,1,2017-01-02,1859,Aqua,MODIS,41,6.2,296.8,3.5,D,0
-37.2501,-73.3216,313.9,1,1,2017-01-02,1900,Aqua,MODIS,48,6.2,302.6,7.6,D,0
-35.0546,-71.5315,334.8,1.3,1.1,2017-01-02,1900,Aqua,MODIS,82,6.2,314.3,29.7,D,0
-35.052,-71.5171,352.8,1.3,1.1,2017-01-02,1900,Aqua,MODIS,96,6.2,310.7,79.4,D,0
-37.8074,-73.401,313.2,1,1,2017-01-02,1900,Aqua,MODIS,51,6.2,301.1,6,D,0
-37.7219,-72.2431,319.5,1.1,1.1,2017-01-02,1900,Aqua,MODIS,55,6.2,306.3,8.4,D,2
-33.8654,-71.7487,383.2,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,317.1,235.3,D,0
-33.8603,-71.72,371.1,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,316.8,157.8,D,0
-33.8577,-71.7057,380.3,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,314.4,211.5,D,0
-33.8551,-71.6913,379,1.3,1.2,2017-01-02,1901,Aqua,MODIS,100,6.2,311.6,206.6,D,0
-33.8046,-71.412,337.1,1.4,1.2,2017-01-02,1901,Aqua,MODIS,83,6.2,313.3,38.4,D,0
-33.8019,-71.3971,328,1.4,1.2,2017-01-02,1901,Aqua,MODIS,49,6.2,310.7,18.1,D,0
-33.8731,-71.7318,362.9,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,315.3,120.8,D,0
-33.8448,-71.6939,500.5,1.3,1.2,2017-01-02,1901,Aqua,MODIS,100,6.2,400.1,2491.4,D,0
-33.8422,-71.6794,353.7,1.4,1.2,2017-01-02,1901,Aqua,MODIS,96,6.2,301.9,89.9,D,0
-33.7941,-71.4145,379.6,1.4,1.2,2017-01-02,1901,Aqua,MODIS,100,6.2,312.1,225.5,D,0
-33.868,-71.7629,325.1,1.3,1.1,2017-01-02,1901,Aqua,MODIS,42,6.2,309.2,16.3,D,0
-33.8629,-71.7344,352.6,1.3,1.1,2017-01-02,1901,Aqua,MODIS,95,6.2,314.8,79.4,D,0
-34.053,-70.9863,369.7,1.5,1.2,2017-01-02,1901,Aqua,MODIS,100,6.2,314.7,171,D,0
-34.0559,-71.0017,347.1,1.5,1.2,2017-01-02,1901,Aqua,MODIS,92,6.2,316.2,66.6,D,0
-34.0485,-70.9759,335.9,1.5,1.2,2017-01-02,1901,Aqua,MODIS,82,6.2,310.9,35,D,0
-34.0514,-70.9918,363.4,1.5,1.2,2017-01-02,1901,Aqua,MODIS,100,6.2,317,137.2,D,0
-33.8757,-71.7461,333.7,1.3,1.1,2017-01-02,1901,Aqua,MODIS,80,6.2,309.9,30.1,D,0
-33.8706,-71.7174,354.7,1.3,1.1,2017-01-02,1901,Aqua,MODIS,97,6.2,314.2,87.8,D,0
-33.0738,-71.6552,446,1.4,1.2,2017-01-02,1901,Aqua,MODIS,0,6.2,322.9,1063.6,D,0
-33.0713,-71.6412,393.9,1.4,1.2,2017-01-02,1901,Aqua,MODIS,94,6.2,309.1,340.3,D,0
-33.0843,-71.6525,357.5,1.4,1.2,2017-01-02,1901,Aqua,MODIS,74,6.2,305.3,115.1,D,0
-33.0817,-71.6384,322.4,1.4,1.2,2017-01-02,1901,Aqua,MODIS,26,6.2,302,16.6,D,0
-33.8398,-71.7253,328.3,1.3,1.1,2017-01-02,1901,Aqua,MODIS,72,6.2,302.3,21.9,D,0
-33.8372,-71.7109,353.3,1.3,1.1,2017-01-02,1901,Aqua,MODIS,96,6.2,301.8,88.7,D,0
-33.8345,-71.6964,347.7,1.3,1.2,2017-01-02,1901,Aqua,MODIS,92,6.2,297.7,73.5,D,0
-33.8552,-71.7513,413.3,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,319,505.1,D,0
-33.8526,-71.7371,429.5,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,323.8,716.6,D,0
-33.85,-71.7227,439,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,331.1,870.1,D,0
-33.8475,-71.7083,499.7,1.3,1.1,2017-01-02,1901,Aqua,MODIS,100,6.2,400.1,2451.7,D,0
-23.8259,-70.3156,300.3,1,1,2017-01-03,0600,Aqua,MODIS,24,6.2,286.9,6.5,N,2
-34.783,-71.3624,307.8,1,1,2017-01-03,0602,Aqua,MODIS,72,6.2,288.3,10.2,N,0
-34.1074,-70.4535,317,1.1,1,2017-01-03,0602,Aqua,MODIS,94,6.2,286,19.7,N,2
-33.8662,-71.7392,304.4,1,1,2017-01-03,0602,Aqua,MODIS,60,6.2,283.9,8.9,N,0
-32.7565,-71.4716,326.8,1,1,2017-01-03,0602,Aqua,MODIS,100,6.2,284.8,28.2,N,0
-33.8177,-71.6973,348.2,2.4,1.5,2017-01-03,1528,Terra,MODIS,94,6.2,305.2,175.7,D,0
-35.845,-71.5965,311.5,2.6,1.5,2017-01-03,1528,Terra,MODIS,50,6.2,298.5,19.7,D,0
-33.8635,-71.7364,321.1,2.4,1.5,2017-01-03,1528,Terra,MODIS,32,6.2,307.2,30.9,D,0
-33.8314,-71.6991,348.5,2.4,1.5,2017-01-03,1528,Terra,MODIS,94,6.2,310.5,175,D,0
-33.8293,-71.7254,375.8,2.4,1.5,2017-01-03,1528,Terra,MODIS,100,6.2,308.5,456.4,D,0
-33.8157,-71.7236,334.8,2.4,1.5,2017-01-03,1528,Terra,MODIS,73,6.2,303.4,93.6,D,0
-34.4202,-71.2182,323.5,2.8,1.6,2017-01-03,1805,Aqua,MODIS,62,6.2,308.3,52.1,D,0
-33.8735,-71.7525,331.3,3,1.6,2017-01-03,1806,Aqua,MODIS,78,6.2,306.9,95.9,D,0
-33.8525,-71.6574,384.7,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,311.3,758.4,D,0
-33.8545,-71.6891,363.2,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,312.5,390.8,D,0
-33.874,-71.7597,330,3,1.6,2017-01-03,1806,Aqua,MODIS,68,6.2,306.5,86.8,D,0
-33.8501,-71.6322,323.9,2.9,1.6,2017-01-03,1806,Aqua,MODIS,51,6.2,305.2,44.6,D,0
-33.8546,-71.6961,347.9,2.9,1.6,2017-01-03,1806,Aqua,MODIS,93,6.2,311.8,215.6,D,0
-32.6853,-71.2664,323.9,2.7,1.6,2017-01-03,1806,Aqua,MODIS,44,6.2,307.1,51.8,D,0
-33.8419,-71.7301,378.9,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,311.1,660.1,D,0
-33.8375,-71.6659,389.6,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,306.5,874.3,D,0
-33.8353,-71.6342,333,2.9,1.6,2017-01-03,1806,Aqua,MODIS,69,6.2,302.9,94.3,D,0
-33.8524,-71.6644,392,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,312.6,930.7,D,0
-33.8227,-71.6677,374.6,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,300.6,573.3,D,0
-33.8249,-71.6997,375.3,2.9,1.6,2017-01-03,1806,Aqua,MODIS,100,6.2,306.1,591.4,D,0
-33.827,-71.7319,332.7,2.9,1.6,2017-01-03,1806,Aqua,MODIS,49,6.2,303.6,104.4,D,0
-33.81,-71.7014,352.2,2.9,1.6,2017-01-03,1806,Aqua,MODIS,95,6.2,299.2,283.8,D,0
-33.8087,-71.6738,326.4,2.9,1.6,2017-01-03,1806,Aqua,MODIS,63,6.2,296.5,78.6,D,0
-33.8111,-71.7062,340.1,2.9,1.6,2017-01-03,1806,Aqua,MODIS,76,6.2,300.1,173.1,D,0
-32.6739,-71.2638,321.9,2.7,1.6,2017-01-03,1806,Aqua,MODIS,22,6.2,306.8,42.3,D,0
-33.8266,-71.6817,301.9,1.1,1,2017-01-04,0331,Terra,MODIS,14,6.2,286.3,6.1,N,0
-33.0368,-71.4586,300.1,1,1,2017-01-04,0331,Terra,MODIS,18,6.2,287.4,5.9,N,0
-34.1043,-70.4553,311.1,1,1,2017-01-04,0331,Terra,MODIS,82,6.2,285,13.3,N,2
-32.8046,-70.9506,301.3,1,1,2017-01-04,0331,Terra,MODIS,40,6.2,288.5,6.3,N,2
-23.8271,-70.3181,300.8,1.1,1,2017-01-04,0334,Terra,MODIS,34,6.2,289.5,6.9,N,2
-33.8265,-71.6655,347,1.6,1.2,2017-01-04,1433,Terra,MODIS,93,6.2,311.8,78.6,D,0
-36.4236,-71.9624,312.3,1.5,1.2,2017-01-04,1433,Terra,MODIS,37,6.2,299.3,8.7,D,2
-36.4217,-71.9552,312.6,1.5,1.2,2017-01-04,1433,Terra,MODIS,19,6.2,299.9,8.5,D,2
-35.0201,-71.2577,320.9,1.4,1.2,2017-01-04,1433,Terra,MODIS,67,6.2,302.1,18.6,D,0
-34.1044,-70.4495,325.3,1.3,1.1,2017-01-04,1433,Terra,MODIS,60,6.2,311.1,13.6,D,2
-33.8233,-71.6823,357.9,1.6,1.2,2017-01-04,1433,Terra,MODIS,99,6.2,311,125.1,D,0
-33.8122,-71.6794,341.8,1.6,1.2,2017-01-04,1433,Terra,MODIS,85,6.2,309.9,61,D,0
-37.7283,-72.2522,317.2,1.4,1.2,2017-01-04,1434,Terra,MODIS,73,6.2,296.4,18.7,D,2
-37.2434,-71.9444,317.3,1,1,2017-01-04,1848,Aqua,MODIS,53,6.2,304.8,6.6,D,0
-36.6001,-72.0745,341.2,1,1,2017-01-04,1848,Aqua,MODIS,90,6.2,307,33.6,D,0
-34.0391,-71.8148,327.9,1,1,2017-01-04,1848,Aqua,MODIS,69,6.2,307.9,14.4,D,0
-33.8357,-71.6896,331.4,1,1,2017-01-04,1848,Aqua,MODIS,75,6.2,315.2,11.9,D,0
-33.8306,-71.6563,328.6,1,1,2017-01-04,1848,Aqua,MODIS,40,6.2,315.2,8.3,D,0
-33.814,-71.6714,336.2,1,1,2017-01-04,1848,Aqua,MODIS,75,6.2,313.7,18.3,D,0
-33.834,-71.6785,361.4,1,1,2017-01-04,1848,Aqua,MODIS,100,6.2,316.5,72.9,D,0
-33.628,-71.2567,326.6,1.1,1,2017-01-04,1849,Aqua,MODIS,68,6.2,311.4,11.4,D,0
-32.6868,-71.264,336,1.1,1,2017-01-04,1849,Aqua,MODIS,82,6.2,310.9,27.6,D,0
-32.8074,-70.9541,324,1.1,1,2017-01-04,1849,Aqua,MODIS,24,6.2,310.5,9.8,D,2
-34.038,-71.5618,309.1,2.6,1.5,2017-01-05,0414,Terra,MODIS,76,6.2,289.2,38.6,N,0
-34.0413,-71.6151,310.9,2.5,1.5,2017-01-05,0414,Terra,MODIS,81,6.2,289.4,43.5,N,0
-34.0347,-71.5855,348.9,2.6,1.5,2017-01-05,0414,Terra,MODIS,100,6.2,292.7,241.1,N,0
-34.0441,-71.5897,336.8,2.6,1.5,2017-01-05,0414,Terra,MODIS,100,6.2,292,156.2,N,0
-34.0304,-71.5938,325.7,2.6,1.5,2017-01-05,0414,Terra,MODIS,100,6.2,291.4,96.4,N,0
-34.0234,-71.5951,314.6,1.1,1,2017-01-05,0550,Aqua,MODIS,90,6.2,290.5,15.9,N,0
-32.797,-70.9463,301.9,1.1,1,2017-01-05,0550,Aqua,MODIS,45,6.2,285,7.9,N,2
-32.7596,-71.4689,304.9,1.1,1.1,2017-01-05,0550,Aqua,MODIS,62,6.2,283.7,10.8,N,0
-34.1042,-70.4515,316,1,1,2017-01-05,0550,Aqua,MODIS,92,6.2,285.5,17.7,N,2
-34.0253,-71.5832,317.1,1.1,1,2017-01-05,0550,Aqua,MODIS,94,6.2,291,18.3,N,0
-34.0327,-71.5972,332.5,1.1,1,2017-01-05,0550,Aqua,MODIS,100,6.2,291.1,37.5,N,0
-34.0347,-71.5856,337.5,1.1,1,2017-01-05,0550,Aqua,MODIS,100,6.2,294.1,46.3,N,0
-34.0366,-71.5737,306.4,1.1,1,2017-01-05,0550,Aqua,MODIS,68,6.2,290.2,9.3,N,0
-34.0421,-71.5992,345.1,1.1,1,2017-01-05,0550,Aqua,MODIS,100,6.2,291.5,60.7,N,0
-34.0471,-71.595,326.1,1.1,1,2017-01-05,0550,Aqua,MODIS,100,6.2,290.4,29.4,N,0
-33.8284,-71.6628,326.6,1.5,1.2,2017-01-05,1515,Terra,MODIS,66,6.2,311,20.8,D,0
-33.4482,-70.8105,329.1,1.7,1.3,2017-01-05,1515,Terra,MODIS,53,6.2,310.7,21.9,D,0
-34.1028,-70.4593,322.2,1.9,1.3,2017-01-05,1515,Terra,MODIS,26,6.2,310.8,16.2,D,2
-37.4803,-73.3383,309.3,1.4,1.2,2017-01-05,1516,Terra,MODIS,49,6.2,294.7,10.1,D,2
-37.0337,-72.3902,312.5,1.5,1.2,2017-01-05,1516,Terra,MODIS,25,6.2,300.8,8.1,D,2
-36.281,-72.5383,313.9,1.5,1.2,2017-01-05,1516,Terra,MODIS,33,6.2,303.4,10.6,D,0
-36.9361,-73.0191,313.8,1.4,1.2,2017-01-05,1516,Terra,MODIS,0,6.2,301.3,15.2,D,0
-35.8418,-71.6031,314.6,1.7,1.3,2017-01-05,1516,Terra,MODIS,17,6.2,302.6,12.3,D,0
-37.2468,-73.3189,308.8,1.4,1.2,2017-01-05,1516,Terra,MODIS,23,6.2,297.9,7.8,D,0
-37.6283,-73.4549,304.9,1.4,1.2,2017-01-05,1517,Terra,MODIS,47,6.2,294.8,7.4,D,0
-37.8053,-73.3994,304.7,1.4,1.2,2017-01-05,1517,Terra,MODIS,45,6.2,294,5.4,D,0
-37.6068,-73.6544,305.8,1.3,1.1,2017-01-05,1517,Terra,MODIS,17,6.2,293.7,8.4,D,0
-37.7052,-72.509,317.9,2.8,1.6,2017-01-05,1930,Aqua,MODIS,65,6.2,290.7,57.4,D,0
-33.3747,-71.3497,314.7,4.3,1.9,2017-01-05,1931,Aqua,MODIS,45,6.2,302,42,D,0
-33.3762,-71.3422,314,4.3,1.9,2017-01-05,1931,Aqua,MODIS,47,6.2,301.7,39.6,D,0
-34.1075,-70.4566,300.5,1.3,1.1,2017-01-06,0319,Terra,MODIS,28,6.2,287.9,8.3,N,2
-33.6905,-71.3569,302.2,1.4,1.2,2017-01-06,0319,Terra,MODIS,47,6.2,284.7,12.2,N,0
-23.8242,-70.3156,307.4,1,1,2017-01-06,0321,Terra,MODIS,71,6.2,288.9,9.9,N,2
-37.9425,-72.3795,312.6,2.1,1.4,2017-01-06,1422,Terra,MODIS,52,6.2,294.4,22.3,D,0
-37.9397,-72.3972,312.8,2.1,1.4,2017-01-06,1422,Terra,MODIS,58,6.2,294.3,23.1,D,0
-39.8389,-73.213,309.2,2.1,1.4,2017-01-06,1422,Terra,MODIS,19,6.2,294.2,20.8,D,0
-37.6156,-73.6569,310,1.4,1.2,2017-01-06,1835,Aqua,MODIS,18,6.2,297.7,11.1,D,0
-39.2956,-72.2361,312.6,1.3,1.1,2017-01-06,1835,Aqua,MODIS,16,6.2,298.7,8.7,D,0
-38.7452,-72.9524,313.7,1.4,1.2,2017-01-06,1835,Aqua,MODIS,38,6.2,300.1,7.4,D,0
-38.2443,-72.3357,316.9,1.2,1.1,2017-01-06,1835,Aqua,MODIS,54,6.2,305.5,9.4,D,0
-38.2342,-72.3376,316.9,1.2,1.1,2017-01-06,1835,Aqua,MODIS,49,6.2,305.6,9.3,D,0
-38.0479,-72.1237,320.9,1.2,1.1,2017-01-06,1835,Aqua,MODIS,72,6.2,297.1,18.8,D,0
-38.1595,-73.4332,318.1,1.4,1.2,2017-01-06,1835,Aqua,MODIS,28,6.2,302.3,11.8,D,0
-37.6712,-72.0225,315.7,1.2,1.1,2017-01-06,1835,Aqua,MODIS,42,6.2,304.1,6.1,D,0
-36.975,-72.932,314.9,1.3,1.1,2017-01-06,1835,Aqua,MODIS,10,6.2,304.4,11.3,D,0
-37.0903,-72.4371,321.6,1.2,1.1,2017-01-06,1835,Aqua,MODIS,49,6.2,309.3,9.8,D,0
-37.4815,-73.3449,314.1,1.4,1.2,2017-01-06,1835,Aqua,MODIS,37,6.2,300.9,10.5,D,2
-35.5676,-71.7329,324.2,1.1,1,2017-01-06,1836,Aqua,MODIS,28,6.2,311.3,7.1,D,0
-33.0331,-71.3704,332.8,1,1,2017-01-06,1836,Aqua,MODIS,79,6.2,311.7,19.3,D,0
-33.0596,-71.4509,330,1,1,2017-01-06,1836,Aqua,MODIS,69,6.2,308.7,16.3,D,0
-33.0581,-71.4398,332.6,1,1,2017-01-06,1836,Aqua,MODIS,78,6.2,309.3,18.8,D,0
-26.3092,-70.2161,330.6,1.1,1,2017-01-06,1838,Aqua,MODIS,60,6.2,315.6,9.4,D,0
-33.5362,-70.9319,323.6,1.2,1.1,2017-01-07,1503,Terra,MODIS,55,6.2,305.9,11.6,D,0
-33.5377,-70.9191,351.1,1.2,1.1,2017-01-07,1503,Terra,MODIS,95,6.2,306.4,65,D,0
-34.0256,-71.0713,336.3,1.2,1.1,2017-01-07,1503,Terra,MODIS,83,6.2,308.2,32.1,D,0
-34.1103,-70.4584,321.8,1.2,1.1,2017-01-07,1503,Terra,MODIS,49,6.2,307.9,9.7,D,2
-34.765,-71.7368,339.1,1.1,1,2017-01-07,1503,Terra,MODIS,88,6.2,311.9,30.4,D,0
-34.7666,-71.7247,328,1.1,1,2017-01-07,1503,Terra,MODIS,73,6.2,311.5,12.3,D,0
-35.3377,-72.4114,314.8,1.1,1,2017-01-07,1504,Terra,MODIS,21,6.2,302.6,7.6,D,0
-35.5388,-71.4826,316,1.1,1.1,2017-01-07,1504,Terra,MODIS,40,6.2,303.8,6.7,D,0
-36.1454,-71.83,317.1,1.1,1.1,2017-01-07,1504,Terra,MODIS,30,6.2,304.2,5.5,D,0
-36.2809,-72.5406,316.7,1.1,1,2017-01-07,1504,Terra,MODIS,42,6.2,303.5,6.6,D,0
-36.4267,-71.9584,317,1.1,1.1,2017-01-07,1504,Terra,MODIS,20,6.2,303.7,5.1,D,2
-36.7424,-72.9972,309.5,1.1,1,2017-01-07,1504,Terra,MODIS,27,6.2,296.8,6.2,D,0
-36.9721,-72.9339,313.3,1.1,1,2017-01-07,1504,Terra,MODIS,29,6.2,300.7,8.2,D,0
-37.241,-71.9443,317.2,1.1,1.1,2017-01-07,1504,Terra,MODIS,44,6.2,303.8,10.5,D,0
-37.25,-73.3187,306.7,1,1,2017-01-07,1504,Terra,MODIS,17,6.2,292.2,4.4,D,0
-37.4777,-73.3419,313.3,1,1,2017-01-07,1504,Terra,MODIS,61,6.2,297.2,9.6,D,2
-37.6664,-72.0215,312.5,1.1,1.1,2017-01-07,1504,Terra,MODIS,39,6.2,298.8,6.4,D,0
-37.7214,-72.2367,314.9,1.1,1.1,2017-01-07,1504,Terra,MODIS,29,6.2,301.2,6.4,D,2
-37.7923,-72.479,318.2,1.1,1.1,2017-01-07,1504,Terra,MODIS,67,6.2,304.5,11.8,D,0
-37.952,-72.4316,311.4,1.1,1.1,2017-01-07,1504,Terra,MODIS,41,6.2,297.6,5.4,D,0
-37.9568,-72.5493,313.7,1.1,1,2017-01-07,1504,Terra,MODIS,40,6.2,298.4,7.5,D,0
-34.0262,-71.0345,324.6,2.8,1.6,2017-01-07,1919,Aqua,MODIS,62,6.2,303.4,48.2,D,0
-34.0325,-71.0622,348.7,2.8,1.6,2017-01-07,1919,Aqua,MODIS,93,6.2,307.3,210.6,D,0
-34.0186,-71.0674,327.5,2.8,1.6,2017-01-07,1919,Aqua,MODIS,68,6.2,307.2,57.3,D,0
-33.5163,-70.9127,393.6,2.9,1.6,2017-01-07,1919,Aqua,MODIS,100,6.2,311.2,968.4,D,0
-33.5224,-70.9392,352.2,2.9,1.6,2017-01-07,1919,Aqua,MODIS,96,6.2,308.5,247.9,D,0
-33.5088,-70.8875,333.4,3,1.6,2017-01-07,1919,Aqua,MODIS,79,6.2,306.2,83.8,D,0
-33.5161,-70.9203,382.7,2.9,1.6,2017-01-07,1919,Aqua,MODIS,100,6.2,312.2,714.7,D,0
-33.5219,-70.9459,327.1,2.9,1.6,2017-01-07,1919,Aqua,MODIS,54,6.2,307.2,44.7,D,0
-32.8986,-71.3512,319,2.9,1.6,2017-01-07,1919,Aqua,MODIS,46,6.2,300,40.3,D,0
-32.9051,-71.3804,324.4,2.8,1.6,2017-01-07,1919,Aqua,MODIS,68,6.2,300.3,66.6,D,0
-32.5918,-71.3074,326.7,2.9,1.6,2017-01-07,1919,Aqua,MODIS,70,6.2,302.5,68.3,D,0
-34.0128,-71.0533,307.7,2.1,1.4,2017-01-08,0306,Terra,MODIS,72,6.2,289.8,26.8,N,0
-34.0143,-71.0595,308.8,2.1,1.4,2017-01-08,0306,Terra,MODIS,76,6.2,290.1,27.6,N,0
-33.5499,-70.9085,312.4,2.1,1.4,2017-01-08,0307,Terra,MODIS,85,6.2,289.8,34.6,N,0
-33.5516,-70.9292,311.8,2.1,1.4,2017-01-08,0307,Terra,MODIS,83,6.2,289.6,33.9,N,0
-33.55,-70.9151,320.9,2.1,1.4,2017-01-08,0307,Terra,MODIS,100,6.2,290.3,55.7,N,0
-23.827,-70.3151,307,1.4,1.2,2017-01-08,0309,Terra,MODIS,70,6.2,290.6,15.3,N,2
-33.547,-70.9212,304.9,1.7,1.3,2017-01-08,0621,Aqua,MODIS,62,6.2,287.2,17.4,N,0
-34.1,-70.4511,301.3,1.9,1.3,2017-01-08,0621,Aqua,MODIS,40,6.2,285.7,17.8,N,2
-34.1067,-70.457,328.8,1.3,1.1,2017-01-08,1824,Aqua,MODIS,77,6.2,312.6,15.6,D,2
-34.1096,-70.4622,328.9,1.3,1.1,2017-01-08,1824,Aqua,MODIS,77,6.2,312.5,15.2,D,2
-34.022,-71.0608,347.3,1.4,1.2,2017-01-08,1824,Aqua,MODIS,93,6.2,311.7,66.7,D,0
-33.3331,-71.1278,349.3,1.4,1.2,2017-01-08,1824,Aqua,MODIS,94,6.2,315.8,68.7,D,0
-33.0582,-71.2033,332.1,1.4,1.2,2017-01-08,1824,Aqua,MODIS,76,6.2,313,28.5,D,0
-29.9684,-71.1145,329.6,1.2,1.1,2017-01-08,1825,Aqua,MODIS,73,6.2,307.5,18.1,D,0
-29.9699,-71.127,334.1,1.2,1.1,2017-01-08,1825,Aqua,MODIS,79,6.2,310.2,25.7,D,0
-27.4156,-70.2605,333.5,1.1,1,2017-01-08,1826,Aqua,MODIS,74,6.2,320,11,D,0
