latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-37.2444,148.3095,317.1,1.1,1,2019-12-30,1310,Terra,MODIS,94,6.03,296.5,8.9,N,0
-37.2465,148.2971,320.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.3,12.3,N,0
-37.2504,148.2728,315.1,1.1,1,2019-12-30,1310,Terra,MODIS,90,6.03,296.8,7.8,N,0
-37.2524,148.2608,314,1.1,1,2019-12-30,1310,Terra,MODIS,73,6.03,296.9,6.4,N,0
-37.2544,148.2484,313.8,1.1,1,2019-12-30,1310,Terra,MODIS,59,6.03,296,6.6,N,0
-37.2934,148.0065,357.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298,80.6,N,0
-37.2953,147.9947,375.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.4,143.8,N,0
-37.2972,147.9828,392.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307,225.8,N,0
-37.2991,147.9707,363.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.1,98.3,N,0
-37.301,147.9588,351.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.5,64.9,N,0
-37.303,147.9465,344.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.9,50.9,N,0
-37.1886,148.5896,323,1.1,1.1,2019-12-30,1310,Terra,MODIS,100,6.03,295.6,20.6,N,0
-37.2127,148.4436,313.8,1.1,1,2019-12-30,1310,Terra,MODIS,88,6.03,297.5,7.6,N,0
-37.2148,148.4312,314.6,1.1,1,2019-12-30,1310,Terra,MODIS,87,6.03,296.6,7.5,N,0
-37.2169,148.4185,310.6,1.1,1,2019-12-30,1310,Terra,MODIS,58,6.03,295.8,4.4,N,0
-37.2209,148.3938,348.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.3,60.1,N,0
-37.2228,148.3821,350.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304,65.5,N,0
-37.2248,148.3702,334.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.1,31.3,N,0
-37.2268,148.358,375.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.6,147.1,N,0
-37.2289,148.3453,437.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,330,627.9,N,0
-37.231,148.3325,481.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,342.7,1368.7,N,0
-37.233,148.3199,379.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306,163,N,0
-37.2351,148.3072,365.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.5,107.3,N,0
-37.2371,148.2946,400.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.5,280,N,0
-37.2391,148.2823,342.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.6,47.2,N,0
-37.2411,148.2703,323.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.6,16,N,0
-37.2431,148.2583,333.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.4,30.2,N,0
-37.2451,148.2459,340.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.9,42.2,N,0
-37.247,148.2338,313.7,1.1,1,2019-12-30,1310,Terra,MODIS,54,6.03,298.7,6.2,N,0
-37.288,147.9801,390.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.5,213,N,0
-37.2899,147.968,449.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,327.5,771.2,N,0
-37.2918,147.9563,424.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,321.2,470.5,N,0
-37.2937,147.9442,353.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.3,72.1,N,0
-37.2956,147.9323,368.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.9,115.5,N,0
-37.2975,147.9207,360.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.5,90.3,N,0
-37.1792,148.5873,310,1.1,1.1,2019-12-30,1310,Terra,MODIS,44,6.03,294.4,7.6,N,0
-37.1812,148.575,333.9,1.1,1.1,2019-12-30,1310,Terra,MODIS,100,6.03,297.8,35.6,N,0
-37.1832,148.5632,315,1.1,1.1,2019-12-30,1310,Terra,MODIS,74,6.03,297,10.7,N,0
-37.2035,148.4404,316.5,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,298.1,10.5,N,0
-37.2055,148.428,314.5,1.1,1,2019-12-30,1310,Terra,MODIS,76,6.03,295.8,7.5,N,0
-37.2076,148.4156,315.4,1.1,1,2019-12-30,1310,Terra,MODIS,89,6.03,294.1,8.5,N,0
-37.2096,148.4031,350.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.7,64.8,N,0
-37.2115,148.3914,380,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.1,168.8,N,0
-37.2135,148.3797,325.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.1,19.1,N,0
-37.2154,148.3678,319.3,1.1,1,2019-12-30,1310,Terra,MODIS,98,6.03,300.2,11.7,N,0
-37.2175,148.3553,361.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.7,97,N,0
-37.2196,148.3426,407.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,321.8,333.7,N,0
-37.2217,148.3298,440.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,332.2,673.6,N,0
-37.2237,148.3174,372.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.4,135.2,N,0
-37.2258,148.3046,400.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305,281.7,N,0
-37.2278,148.292,500,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,340.6,1813.2,N,0
-37.2298,148.2799,398.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.8,269.1,N,0
-37.2318,148.2679,336.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.2,35.6,N,0
-37.2337,148.2558,332,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.1,27.9,N,0
-37.2358,148.2434,379.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,162.8,N,0
-37.2377,148.2313,365.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.5,108,N,0
-37.2398,148.2189,312.1,1.1,1,2019-12-30,1310,Terra,MODIS,69,6.03,298.7,5,N,0
-37.2788,147.9772,324.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293.7,18,N,0
-37.2808,147.965,353,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.1,69.8,N,0
-37.2827,147.9533,415.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.4,384.5,N,0
-37.2846,147.9413,407.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.1,320.4,N,0
-37.2864,147.9296,439.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,322.9,636.7,N,0
-37.2883,147.9182,369.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.3,118.6,N,0
-37.1737,148.5609,316.9,1.1,1.1,2019-12-30,1310,Terra,MODIS,94,6.03,296.2,13.4,N,0
-37.1757,148.549,326.5,1.1,1.1,2019-12-30,1310,Terra,MODIS,100,6.03,298.2,24.5,N,0
-37.1778,148.5366,330.8,1.1,1.1,2019-12-30,1310,Terra,MODIS,100,6.03,299.1,30.3,N,0
-37.1798,148.524,327.4,1.1,1.1,2019-12-30,1310,Terra,MODIS,100,6.03,298.6,25.1,N,0
-37.1819,148.5119,320.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.6,16.4,N,0
-37.1838,148.5,335,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.1,37,N,0
-37.1858,148.4879,325.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.9,22.5,N,0
-37.188,148.475,314.5,1.1,1,2019-12-30,1310,Terra,MODIS,87,6.03,298,10,N,0
-37.1902,148.4618,316.7,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,298,12.2,N,0
-37.1923,148.4491,321.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.7,17.4,N,0
-37.1943,148.4366,346.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300,58.8,N,0
-37.1963,148.4246,348.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.3,62.1,N,0
-37.1983,148.4125,345.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,294.7,55.9,N,0
-37.2002,148.4007,331.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,294.5,29.4,N,0
-37.2022,148.3891,319,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,297.6,12.3,N,0
-37.2061,148.3653,316.8,1.1,1,2019-12-30,1310,Terra,MODIS,77,6.03,300.4,10.5,N,0
-37.2082,148.3525,362.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307,98.6,N,0
-37.2102,148.3401,385.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,314,196.5,N,0
-37.2123,148.3276,406.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,316.4,325.4,N,0
-37.2144,148.3149,364.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.5,106.9,N,0
-37.2165,148.3021,371.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.3,129.8,N,0
-37.2185,148.2896,453.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,323.6,854.9,N,0
-37.2205,148.2775,369.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.4,121.2,N,0
-37.2224,148.2655,355.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.8,77.3,N,0
-37.2244,148.2533,377.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.7,152.9,N,0
-37.2265,148.241,469.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,335.1,1115.5,N,0
-37.2284,148.2289,468,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,326,1087.8,N,0
-37.2304,148.2165,321,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300,13.9,N,0
-37.2325,148.2041,317.8,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,298.5,10.7,N,0
-37.2343,148.1926,314.8,1.1,1,2019-12-30,1310,Terra,MODIS,86,6.03,299.4,8.5,N,0
-37.2657,147.9988,308.8,1.1,1,2019-12-30,1310,Terra,MODIS,17,6.03,291.3,4.9,N,0
-37.2677,147.9868,320.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,288.8,14.9,N,0
-37.2696,147.9746,315.3,1.1,1,2019-12-30,1310,Terra,MODIS,29,6.03,293.5,8.9,N,0
-37.2716,147.9624,310.1,1.1,1,2019-12-30,1310,Terra,MODIS,19,6.03,294.6,5.5,N,0
-37.2735,147.9503,308.2,1.1,1,2019-12-30,1310,Terra,MODIS,14,6.03,294.8,4,N,0
-37.2754,147.9384,320.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,295.6,14.9,N,0
-37.2772,147.9271,328.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.8,23.9,N,0
-37.1765,148.4849,315.4,1.1,1,2019-12-30,1310,Terra,MODIS,91,6.03,297.1,12,N,0
-37.1787,148.472,327.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.1,25.9,N,0
-37.1808,148.4591,315.4,1.1,1,2019-12-30,1310,Terra,MODIS,78,6.03,295.9,12,N,0
-37.1829,148.4462,313,1.1,1,2019-12-30,1310,Terra,MODIS,75,6.03,295,10,N,0
-37.1967,148.3629,343.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303,51.8,N,0
-37.1988,148.3505,388.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.5,211.4,N,0
-37.2009,148.3375,382.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.7,179,N,0
-37.203,148.3246,366.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.7,114.6,N,0
-37.2051,148.3121,352.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.8,70.6,N,0
-37.2071,148.2997,343.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.3,50.3,N,0
-37.2092,148.2872,351.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.9,66.3,N,0
-37.2111,148.2751,323.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.6,17.5,N,0
-37.2132,148.2629,318.7,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,296.4,11.3,N,0
-37.2151,148.2508,352.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.6,68.7,N,0
-37.2171,148.2386,417.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,322.1,418.7,N,0
-37.2191,148.2265,437.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,324.9,628.5,N,0
-37.2211,148.2141,332.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.6,28.9,N,0
-37.2232,148.2018,316.1,1.1,1,2019-12-30,1310,Terra,MODIS,35,6.03,298.2,8.5,N,0
-37.2584,147.9848,314.1,1.1,1,2019-12-30,1310,Terra,MODIS,89,6.03,286.3,9.5,N,0
-37.1874,148.36,352.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.9,71,N,0
-37.1894,148.3479,362.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.4,99.5,N,0
-37.1915,148.335,352.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.3,71,N,0
-37.1937,148.3219,338.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302,41.1,N,0
-37.1958,148.3095,319.7,1.1,1,2019-12-30,1310,Terra,MODIS,99,6.03,295.4,13.6,N,0
-37.1978,148.2972,314.4,1.1,1,2019-12-30,1310,Terra,MODIS,60,6.03,294.4,7.8,N,0
-37.2058,148.2483,342.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.7,47.5,N,0
-37.2078,148.2361,368.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.4,117.2,N,0
-37.2098,148.2239,472.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,325.8,1175.9,N,0
-37.2119,148.2115,377.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.1,152.5,N,0
-37.2158,148.1877,317.7,1.1,1,2019-12-30,1310,Terra,MODIS,61,6.03,298.6,10.6,N,0
-37.1781,148.357,369.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310.1,124.3,N,0
-37.1801,148.3451,353.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.2,73.2,N,0
-37.1821,148.3328,351,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.9,68.2,N,0
-37.1843,148.3196,349.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303,65,N,0
-37.1864,148.307,334.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293,33.4,N,0
-37.1885,148.2947,320.2,1.1,1,2019-12-30,1310,Terra,MODIS,96,6.03,293.1,14.1,N,0
-37.1905,148.2823,312.1,1.1,1,2019-12-30,1310,Terra,MODIS,17,6.03,295.6,6.1,N,0
-37.1925,148.2702,327.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,296.6,23.2,N,0
-37.1945,148.2579,332.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298,30.4,N,0
-37.1965,148.2458,333.2,1.1,1,2019-12-30,1310,Terra,MODIS,89,6.03,300,30.9,N,0
-37.1985,148.2336,353.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.6,72.8,N,0
-37.2006,148.2212,394.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.8,243.1,N,0
-37.2026,148.2089,364.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.6,104.1,N,0
-37.1727,148.3622,362.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.7,99.7,N,0
-37.1747,148.3501,376.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,315.2,154.4,N,0
-37.1766,148.3385,347,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309,57.3,N,0
-37.1786,148.3258,345.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.8,54.4,N,0
-37.1807,148.3127,341.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.3,47.6,N,0
-37.1828,148.3003,359.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.5,92.9,N,0
-37.1848,148.2879,351.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.8,0,N,0
-37.1887,148.2633,345.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.1,0,N,0
-37.1907,148.2511,358.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.1,0,N,0
-37.1927,148.2388,369.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.7,0,N,0
-37.1946,148.2266,369.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.7,0,N,0
-37.1967,148.2141,389.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.3,0,N,0
-37.1986,148.2019,317.2,1.1,1,2019-12-30,1310,Terra,MODIS,62,6.03,297.1,10.1,N,0
-37.1634,148.3595,347.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,302.2,60.3,N,0
-37.1653,148.3476,379.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.4,166,N,0
-37.1672,148.336,368.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.5,120.7,N,0
-37.1692,148.3239,355.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.1,78.7,N,0
-37.1713,148.3111,349.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.1,63.3,N,0
-37.1733,148.2984,411.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,321.5,369.8,N,0
-37.1754,148.2857,436.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,326.8,624.2,N,0
-37.1774,148.2732,333.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.1,33.2,N,0
-37.1814,148.2486,321.9,1.1,1,2019-12-30,1310,Terra,MODIS,91,6.03,296.1,0,N,0
-37.1834,148.2364,403.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.4,0,N,0
-37.1853,148.224,413.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,310.7,0,N,0
-37.1559,148.3458,317.5,1.1,1,2019-12-30,1310,Terra,MODIS,95,6.03,299,12.5,N,0
-37.1579,148.3337,349,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305,62.7,N,0
-37.1599,148.321,354.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308,75.6,N,0
-37.162,148.3085,339.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.6,40.1,N,0
-37.164,148.2959,352.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.9,71.5,N,0
-37.1661,148.2832,395.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,313.9,252.7,N,0
-37.1681,148.2706,343.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,299.2,51,N,0
-37.1721,148.246,321.8,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,297.6,17.3,N,0
-37.1741,148.2337,377.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.4,0,N,0
-37.1761,148.2215,398.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,0,N,0
-37.1801,148.1964,314.5,1.1,1,2019-12-30,1310,Terra,MODIS,52,6.03,293.7,7.4,N,0
-37.182,148.1847,328.7,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,295.4,23.5,N,0
-37.1839,148.1728,421.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,311.3,451.3,N,0
-37.1858,148.1611,373.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.8,135.5,N,0
-37.1486,148.3309,357.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.4,86.8,N,0
-37.1506,148.3185,351.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.3,70.3,N,0
-37.1527,148.3056,338.9,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.2,41.4,N,0
-37.1547,148.2934,338.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.2,39.9,N,0
-37.1567,148.2809,370.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,306.8,129.9,N,0
-37.1588,148.2681,335.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.4,36.3,N,0
-37.1628,148.2435,326.9,1.1,1,2019-12-30,1310,Terra,MODIS,48,6.03,297.2,23.8,N,0
-37.1648,148.2312,337.2,1.1,1,2019-12-30,1310,Terra,MODIS,71,6.03,299,39.5,N,0
-37.1668,148.2189,362.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.4,100.9,N,0
-37.1688,148.2064,321.9,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,294,17.9,N,0
-37.1708,148.1938,339.2,1.1,1,2019-12-30,1310,Terra,MODIS,93,6.03,295.3,40.3,N,0
-37.1727,148.182,326.9,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,294.6,21.2,N,0
-37.1746,148.1703,383,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.7,178.6,N,0
-37.1766,148.1585,375.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.3,142.5,N,0
-37.1393,148.3277,348.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303,62,N,0
-37.1413,148.3159,368.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.6,123.2,N,0
-37.1433,148.3035,347,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,308.3,59.6,N,0
-37.1454,148.2905,337,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.9,38.8,N,0
-37.1474,148.2783,368.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,307.8,121.1,N,0
-37.1494,148.2658,386.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,309.3,203.3,N,0
-37.1515,148.2533,362.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,300.7,99.6,N,0
-37.1535,148.2409,323,1.1,1,2019-12-30,1310,Terra,MODIS,25,6.03,295,18.9,N,0
-37.1555,148.2286,351.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.4,68.9,N,0
-37.1575,148.2162,440.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,312.3,670.5,N,0
-37.1595,148.2039,355.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.3,79.2,N,0
-37.1615,148.1917,344.4,1.1,1,2019-12-30,1310,Terra,MODIS,82,6.03,295.8,52.4,N,0
-37.1634,148.1799,328.7,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,295.3,24.3,N,0
-37.1653,148.1682,328,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,291.8,22.8,N,0
-37.1672,148.1563,322.2,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,282.4,15.7,N,0
-36.8998,149.6771,310.9,1.2,1.1,2019-12-30,1310,Terra,MODIS,30,6.03,293.1,11.5,N,0
-37.132,148.3128,334.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,297.9,35.6,N,0
-37.134,148.3006,348.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.5,62.6,N,0
-37.136,148.2881,340.9,1.1,1,2019-12-30,1310,Terra,MODIS,87,6.03,307.3,46.9,N,0
-37.1381,148.2757,375.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,304.7,150.4,N,0
-37.1401,148.2634,383.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,305.1,187.9,N,0
-37.1421,148.2509,359.3,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,298.9,91.1,N,0
-37.1441,148.2386,335.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293.2,36.1,N,0
-37.1462,148.2262,342.4,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,294.2,48.9,N,0
-37.1482,148.2137,401.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,301.6,293,N,0
-37.1502,148.2012,355.5,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,293.6,79.1,N,0
-37.1521,148.1894,344,1.1,1,2019-12-30,1310,Terra,MODIS,84,6.03,295.8,51.6,N,0
-37.154,148.178,328.4,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,294.9,24.3,N,0
-37.1559,148.1663,327.9,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,291.3,23.3,N,0
-37.1579,148.1543,336.9,1.1,1,2019-12-30,1310,Terra,MODIS,78,6.03,279.2,37,N,0
-37.1248,148.2975,349.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,303.3,65,N,0
-37.1267,148.2858,349.2,1.1,1,2019-12-30,1310,Terra,MODIS,83,6.03,308.8,64.9,N,0
-37.1287,148.2732,331.9,1.1,1,2019-12-30,1310,Terra,MODIS,50,6.03,299.9,32.5,N,0
-37.1328,148.2485,321,1.1,1,2019-12-30,1310,Terra,MODIS,60,6.03,292.7,17,N,0
-37.1348,148.2361,336.6,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.7,38.7,N,0
-37.1368,148.2237,345.2,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.4,54.7,N,0
-37.1389,148.2114,348.1,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,292.3,60.9,N,0
-37.1409,148.199,333.1,1.1,1,2019-12-30,1310,Terra,MODIS,54,6.03,292.1,32,N,0
-37.1428,148.1873,335.8,1.1,1,2019-12-30,1310,Terra,MODIS,49,6.03,292.6,35.4,N,0
-37.1447,148.1756,326.6,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,292.4,22.5,N,0
-37.1466,148.1641,332.3,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,291.9,30.6,N,0
-37.1485,148.1522,366.8,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,285.8,113.8,N,0
-37.1505,148.1403,364.7,1.1,1,2019-12-30,1310,Terra,MODIS,100,6.03,277.3,105.4,N,0
-37.1154,148.295,316.6,1.1,1,2019-12-30,1310,Terra,MODIS,49,6.03,295.7,13,N,0
-37.1174,148.2832,348.4,1.1,1,2019-12-30,1310,Terra,MODIS,92,6.03,302.5,63.7,N,0
-37.1194,148.271,339.1,1.1,1,2019-12-30,1310,Terra,MODIS,62,6.03,298.7,44.9,N,0
-37.1214,148.2586,325.9,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,293.1,24.5,N,0
-37.1235,148.2461,321.3,1.1,1,2019-12-30,1310,Terra,MODIS,0,6.03,293.3,18.5,N,0
