N,RMSF,cal_region2,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
31,11.842338190911587,NI,667301695039.4719,84497637586.661,40.10000000000021
31,11.751814085208595,NI,661720533708.3568,84497637586.661,40.2000000000002
31,11.662529092682576,NI,656192670447.0454,84497637586.661,40.30000000000021
31,11.574464717433987,NI,650717625916.9824,84497637586.661,40.40000000000021
31,11.487602819861854,NI,645294923516.7517,84497637586.661,40.50000000000021
31,11.401925607753247,NI,639924089328.1902,84497637586.661,40.60000000000021
31,11.317415627684039,NI,634604652070.1516,84497637586.661,40.700000000000216
31,11.234055756716435,NI,629336143059.3877,84497637586.661,40.80000000000021
31,11.151829194379081,NI,624118096177.9982,84497637586.661,40.90000000000022
31,11.070719454917104,NI,618950047846.9684,84497637586.661,41.00000000000021
31,10.990710359799357,NI,613831537005.3066,84497637586.661,41.10000000000022
31,10.91178603047181,NI,608762105094.3533,84497637586.661,41.200000000000216
31,10.833930881345726,NI,603741296046.8203,84497637586.661,41.30000000000023
31,10.757129613010685,NI,598768656280.1743,84497637586.661,41.40000000000022
31,10.681367205662559,NI,593843734693.9724,84497637586.661,41.50000000000023
31,10.60662891273733,NI,588966082670.7992,84497637586.661,41.60000000000022
31,10.532900254741898,NI,584135254080.455,84497637586.661,41.70000000000023
31,10.460167013274022,NI,579350805287.0797,84497637586.661,41.80000000000023
31,10.388415225222992,NI,574612295158.8997,84497637586.661,41.900000000000226
31,10.317631177144321,NI,569919285080.3141,84497637586.661,42.00000000000023
31,10.247801399800753,NI,565271338966.0408,84497637586.661,42.10000000000024
31,10.178912662863524,NI,560668023277.0743,84497637586.661,42.20000000000023
31,10.110951969766939,NI,556108907038.194,84497637586.661,42.300000000000246
31,10.043906552710807,NI,551593561856.8193,84497637586.661,42.400000000000226
31,9.97776386780446,NI,547121561942.97003,84497637586.661,42.50000000000024
31,9.912511590347348,NI,542692484130.15216,84497637586.661,42.60000000000024
31,9.848137610240604,NI,538305907896.96173,84497637586.661,42.700000000000244
31,9.784630027524937,NI,533961415389.2462,84497637586.661,42.800000000000246
31,9.721977148039894,NI,529658591442.6428,84497637586.661,42.90000000000025
31,9.660167479200163,NI,525397023605.3558,84497637586.661,43.00000000000024
31,9.599189725884388,NI,521176302161.01135,84497637586.661,43.10000000000025
31,9.539032786432678,NI,516996020151.4806,84497637586.661,43.20000000000024
31,9.479685748748595,NI,512855773399.5229,84497637586.661,43.300000000000246
31,9.421137886502141,NI,508755160531.1617,84497637586.661,43.40000000000025
31,9.363378655429884,NI,504693782997.67017,84497637586.661,43.500000000000256
31,9.306397689729165,NI,500671245097.08453,84497637586.661,43.60000000000025
31,9.250184798542719,NI,496687153995.149,84497637586.661,43.70000000000026
31,9.194729962530973,NI,492741119745.62915,84497637586.661,43.800000000000246
31,9.1400233305287,NI,488832755309.90125,84497637586.661,43.900000000000254
31,9.086055216283443,NI,484961676575.77924,84497637586.661,44.000000000000256
31,9.032816095272786,NI,481127502375.4999,84497637586.661,44.10000000000026
31,8.980296601598036,NI,477329854502.8372,84497637586.661,44.20000000000026
31,8.928487524951596,NI,473568357729.28357,84497637586.661,44.300000000000274
31,8.877379807655899,NI,469842639819.2754,84497637586.661,44.400000000000254
31,8.826964541771318,NI,466152331544.4185,84497637586.661,44.50000000000028
31,8.777232966271198,NI,462497066696.6975,84497637586.661,44.60000000000026
31,8.728176464281512,NI,458876482100.63635,84497637586.661,44.70000000000028
31,8.679786560383555,NI,455290217624.3992,84497637586.661,44.800000000000274
31,8.632054917977323,NI,451737916189.81274,84497637586.661,44.900000000000276
31,8.584973336704065,NI,448219223781.31,84497637586.661,45.00000000000028
31,8.538533749926055,NI,444733789453.7718,84497637586.661,45.10000000000028
31,8.492728222261917,NI,441281265339.2866,84497637586.661,45.20000000000028
31,8.447548947175848,NI,437861306652.8055,84497637586.661,45.300000000000274
31,8.402988244619253,NI,434473571696.7167,84497637586.661,45.400000000000276
31,8.359038558723162,NI,431117721864.3287,84497637586.661,45.500000000000284
31,8.31569245554013,NI,427793421642.2831,84497637586.661,45.60000000000028
31,8.272942620834012,NI,424500338611.901,84497637586.661,45.70000000000029
31,8.230781857916588,NI,421238143449.47845,84497637586.661,45.800000000000274
31,8.189203085529389,NI,418006509925.54364,84497637586.661,45.900000000000276
31,8.148199335769835,NI,414805114903.09784,84497637586.661,46.000000000000284
31,8.107763752060224,NI,411633638334.8481,84497637586.661,46.100000000000286
31,8.067889587158602,NI,408491763259.46454,84497637586.661,46.20000000000029
31,8.028570201210297,NI,405379175796.86664,84497637586.661,46.300000000000296
31,7.989799059839189,NI,402295565142.57855,84497637586.661,46.400000000000276
31,7.951569732277484,NI,399240623561.15564,84497637586.661,46.5000000000003
31,7.913875889533281,NI,396214046378.72687,84497637586.661,46.600000000000286
31,7.876711302594693,NI,393215531974.6574,84497637586.661,46.70000000000029
31,7.84006984066986,NI,390244781772.3722,84497637586.661,46.800000000000296
31,7.803945469461761,NI,387301500229.3533,84497637586.661,46.9000000000003
31,7.76833224947714,NI,384385394826.34485,84497637586.661,47.0000000000003
31,7.733224334368556,NI,381496176055.7866,84497637586.661,47.10000000000032
31,7.6986159693089515,NI,378633557409.5067,84497637586.661,47.20000000000029
31,7.664501489397746,NI,375797255365.6907,84497637586.661,47.300000000000324
31,7.6308753180979245,NI,372986989375.1685,84497637586.661,47.4000000000003
31,7.597731965703218,NI,370202481847.0257,84497637586.661,47.50000000000031
31,7.56506602783485,NI,367443458133.5854,84497637586.661,47.60000000000032
31,7.532872183966961,NI,364709646514.76904,84497637586.661,47.70000000000032
31,7.501145195980319,NI,362000778181.8778,84497637586.661,47.800000000000324
31,7.469879906743396,NI,359316587220.80365,84497637586.661,47.900000000000325
31,7.439071238720466,NI,356656810594.7139,84497637586.661,48.00000000000031
31,7.408714192605903,NI,354021188126.216,84497637586.661,48.10000000000032
31,7.378803845984274,NI,351409462479.0434,84497637586.661,48.20000000000032
31,7.349335352015528,NI,348821379139.2731,84497637586.661,48.300000000000324
31,7.320303938144848,NI,346256686396.1116,84497637586.661,48.400000000000325
31,7.291704904836555,NI,343715135322.2615,84497637586.661,48.50000000000033
31,7.263533624331611,NI,341196479753.9012,84497637586.661,48.60000000000032
31,7.2357855394281465,NI,338700476270.2927,84497637586.661,48.70000000000032
31,7.208456162284651,NI,336226884173.0488,84497637586.661,48.800000000000324
31,7.181541073245176,NI,333775465465.0685,84497637586.661,48.900000000000325
31,7.1550359196862985,NI,331345984829.1792,84497637586.661,49.00000000000033
31,7.128936414885212,NI,328938209606.48816,84497637586.661,49.10000000000034
31,7.103238336908625,NI,326551909774.4788,84497637586.661,49.20000000000032
31,7.077937527522,NI,324186857924.86194,84497637586.661,49.300000000000345
31,7.053029891118761,NI,321842829241.20575,84497637586.661,49.400000000000325
31,7.028511393668975,NI,319519601476.3623,84497637586.661,49.50000000000034
31,7.004378061687228,NI,317216954929.7078,84497637586.661,49.60000000000034
31,6.980625981219261,NI,314934672424.216,84497637586.661,49.700000000000344
31,6.957251296846968,NI,312672539283.3823,84497637586.661,49.800000000000345
31,6.934250210711444,NI,310430343308.01086,84497637586.661,49.900000000000354
31,6.911618981553723,NI,308207874752.8881,84497637586.661,50.00000000000034
31,6.88935392377279,NI,306004926303.35077,84497637586.661,50.10000000000035
31,6.867451406500671,NI,303821293051.7717,84497637586.661,50.200000000000344
31,6.845907852694096,NI,301656772473.96814,84497637586.661,50.30000000000035
31,6.824719738242576,NI,299511164405.5565,84497637586.661,50.400000000000354
31,6.803883591092464,NI,297384271018.2618,84497637586.661,50.50000000000036
31,6.783395990386776,NI,295275896796.1948,84497637586.661,50.60000000000035
31,6.763253565620397,NI,293185848512.11224,84497637586.661,50.70000000000037
31,6.743452995810463,NI,291113935203.67035,84497637586.661,50.80000000000035
31,6.72399100868154,NI,289059968149.6844,84497637586.661,50.90000000000036
31,6.704864379865412,NI,287023760846.4052,84497637586.661,51.00000000000036
31,6.686069932115134,NI,285005128983.822,84497637586.661,51.10000000000037
31,6.6676045345331385,NI,283003890422.00757,84497637586.661,51.20000000000037
31,6.649465101813061,NI,281019865167.50574,84497637586.661,51.300000000000374
31,6.631648593495138,NI,279052875349.783,84497637586.661,51.40000000000036
31,6.614152013234798,NI,277102745197.74164,84497637586.661,51.50000000000037
31,6.596972408084319,NI,275169301016.31323,84497637586.661,51.60000000000037
31,6.580106867787222,NI,273252371163.13245,84497637586.661,51.70000000000037
31,6.563552524085241,NI,271351786025.3072,84497637586.661,51.800000000000374
31,6.547306550037554,NI,269467377996.2828,84497637586.661,51.90000000000038
31,6.531366159352151,NI,267598981452.82047,84497637586.661,52.00000000000037
31,6.515728605729027,NI,265746432732.08224,84497637586.661,52.10000000000038
31,6.50039118221504,NI,263909570108.84323,84497637586.661,52.20000000000037
31,6.485351220570201,NI,262088233772.82495,84497637586.661,52.30000000000038
31,6.4706060906451945,NI,260282265806.16547,84497637586.661,52.40000000000038
31,6.456153199769928,NI,258491510161.02444,84497637586.661,52.500000000000384
31,6.441989992152898,NI,256715812637.33536,84497637586.661,52.60000000000038
31,6.428113948291193,NI,254955020860.70163,84497637586.661,52.7000000000004
31,6.414522584390943,NI,253208984260.45087,84497637586.661,52.80000000000038
31,6.401213451798001,NI,251477554047.84134,84497637586.661,52.90000000000039
31,6.388184136438719,NI,249760583194.4364,84497637586.661,53.000000000000384
31,6.375432258270582,NI,248057926410.63678,84497637586.661,53.10000000000039
31,6.3629554707425795,NI,246369440124.3907,84497637586.661,53.2000000000004
31,6.350751460265086,NI,244694982460.06793,84497637586.661,53.3000000000004
31,6.338817945689129,NI,243034413217.51694,84497637586.661,53.40000000000039
31,6.3271526777948415,NI,241387593851.29474,84497637586.661,53.5000000000004
31,6.315753438788946,NI,239754387450.08243,84497637586.661,53.60000000000039
31,6.304618041811115,NI,238134658716.28088,84497637586.661,53.7000000000004
31,6.293744330449062,NI,236528273945.79523,84497637586.661,53.8000000000004
31,6.283130178262154,NI,234935101008.00494,84497637586.661,53.900000000000404
31,6.272773488313454,NI,233355009325.92566,84497637586.661,54.0000000000004
31,6.262672192710002,NI,231787869856.561,84497637586.661,54.10000000000041
31,6.252824252151254,NI,230233555071.44904,84497637586.661,54.2000000000004
31,6.2432276554853905,NI,228691938937.40045,84497637586.661,54.30000000000041
31,6.2338804192735475,NI,227162896897.4358,84497637586.661,54.400000000000404
31,6.224780587361645,NI,225646305851.91556,84497637586.661,54.50000000000041
31,6.2159262304598375,NI,224142044139.87024,84497637586.661,54.60000000000041
31,6.207315445729298,NI,222649991520.52652,84497637586.661,54.70000000000042
31,6.198946356376338,NI,221170029155.03348,84497637586.661,54.80000000000041
31,6.190817111253641,NI,219702039588.38684,84497637586.661,54.90000000000042
31,6.182925884468542,NI,218245906731.5527,84497637586.661,55.00000000000041
31,6.175270874998168,NI,216801515843.78995,84497637586.661,55.10000000000042
31,6.167850306311385,NI,215368753515.17465,84497637586.661,55.20000000000042
31,6.160662425997358,NI,213947507649.3196,84497637586.661,55.300000000000416
31,6.153705505400675,NI,212537667446.29782,84497637586.661,55.40000000000042
31,6.146977839262862,NI,211139123385.75995,84497637586.661,55.50000000000042
31,6.140477745370202,NI,209751767210.25574,84497637586.661,55.60000000000042
31,6.134203564207729,NI,208375491908.74817,84497637586.661,55.70000000000043
31,6.128153658619313,NI,207010191700.32892,84497637586.661,55.800000000000416
31,6.122326413473688,NI,205655762018.128,84497637586.661,55.90000000000043
31,6.116720235336354,NI,204312099493.42255,84497637586.661,56.00000000000042
31,6.111333552147202,NI,202979101939.93686,84497637586.661,56.10000000000044
31,6.1061648129038195,NI,201656668338.34137,84497637586.661,56.20000000000043
31,6.101212487350297,NI,200344698820.93976,84497637586.661,56.30000000000044
31,6.096475065671522,NI,199043094656.55435,84497637586.661,56.40000000000043
31,6.091951058192773,NI,197751758235.59775,84497637586.661,56.50000000000044
31,6.087638995084588,NI,196470593055.33798,84497637586.661,56.60000000000044
31,6.083537426072765,NI,195199503705.3503,84497637586.661,56.700000000000436
31,6.079644920153434,NI,193938395853.1592,84497637586.661,56.80000000000044
31,6.075960065313078,NI,192687176230.0638,84497637586.661,56.90000000000046
31,6.072481468253434,NI,191445752617.1516,84497637586.661,57.00000000000044
31,6.069207754121164,NI,190214033831.49277,84497637586.661,57.100000000000456
31,6.066137566242248,NI,188991929712.5196,84497637586.661,57.200000000000436
31,6.063269565860941,NI,187779351108.58383,84497637586.661,57.30000000000046
31,6.060602431883299,NI,186576209863.69653,84497637586.661,57.40000000000046
31,6.058134860625109,NI,185382418804.4421,84497637586.661,57.500000000000455
31,6.055865565564189,NI,184197891727.07166,84497637586.661,57.600000000000456
31,6.053793277096974,NI,183022543384.76923,84497637586.661,57.70000000000046
31,6.051916742299258,NI,181856289475.091,84497637586.661,57.80000000000046
31,6.0502347246911246,NI,180699046627.5766,84497637586.661,57.90000000000046
31,6.048746004005827,NI,179550732391.5298,84497637586.661,58.000000000000455
31,6.047449375962714,NI,178411265223.96603,84497637586.661,58.100000000000456
31,6.046343652044005,NI,177280564477.729,84497637586.661,58.20000000000046
31,6.045427659275381,NI,176158550389.76782,84497637586.661,58.300000000000466
31,6.044700240010345,NI,175045144069.58112,84497637586.661,58.40000000000046
31,6.044160251718234,NI,173940267487.81888,84497637586.661,58.50000000000047
31,6.043806566775841,NI,172843843465.04562,84497637586.661,58.600000000000456
31,6.043638072262602,NI,171755795660.66043,84497637586.661,58.700000000000465
31,6.043653669759194,NI,170676048561.97318,84497637586.661,58.800000000000466
31,6.043852275149615,NI,169604527473.43344,84497637586.661,58.900000000000475
31,6.044232818426527,NI,168541158506.0137,84497637586.661,59.00000000000047
31,6.0447942434999336,NI,167485868566.74127,84497637586.661,59.10000000000048
31,6.045535508009036,NI,166438585348.38025,84497637586.661,59.200000000000465
31,6.046455583137258,NI,165399237319.25836,84497637586.661,59.30000000000048
31,6.047553453430364,NI,164367753713.24197,84497637586.661,59.400000000000475
31,6.048828116617593,NI,163344064519.8507,84497637586.661,59.500000000000476
31,6.050278583435786,NI,162328100474.5171,84497637586.661,59.60000000000048
31,6.051903877456429,NI,161319793048.983,84497637586.661,59.70000000000049
31,6.053703034915533,NI,160319074441.83667,84497637586.661,59.80000000000048
31,6.055675104546362,NI,159325877569.18344,84497637586.661,59.900000000000496
31,6.05781914741488,NI,158340136055.45325,84497637586.661,60.000000000000476
31,6.060134236757902,NI,157361784224.33832,84497637586.661,60.1000000000005
31,6.06261945782391,NI,156390757089.86472,84497637586.661,60.20000000000049
31,6.065273907716444,NI,155426990347.59006,84497637586.661,60.300000000000495
31,6.0680966952400555,NI,154470420365.93152,84497637586.661,60.400000000000496
31,6.071086940748737,NI,153520984177.61618,84497637586.661,60.5000000000005
31,6.074243775996831,NI,152578619471.26004,84497637586.661,60.6000000000005
31,6.0775663439923076,NI,151643264583.06412,84497637586.661,60.70000000000049
31,6.081053798852408,NI,150714858488.63568,84497637586.661,60.800000000000495
31,6.084705305661611,NI,149793340794.92508,84497637586.661,60.900000000000496
31,6.088520040331839,NI,148878651732.28238,84497637586.661,61.0000000000005
31,6.0924971894649085,NI,147970732146.6277,84497637586.661,61.1000000000005
31,6.096635950217132,NI,147069523491.73724,84497637586.661,61.20000000000049
31,6.100935530166069,NI,146174967821.63956,84497637586.661,61.30000000000051
31,6.105395147179381,NI,145287007783.12552,84497637586.661,61.400000000000496
31,6.110014029285717,NI,144405586608.36407,84497637586.661,61.5000000000005
31,6.114791414547617,NI,143530648107.62845,84497637586.661,61.6000000000005
31,6.119726550936401,NI,142662136662.12643,84497637586.661,61.70000000000051
31,6.124818696208992,NI,141799997216.9367,84497637586.661,61.80000000000051
31,6.130067117786627,NI,140944175274.04605,84497637586.661,61.90000000000053
31,6.135471092635419,NI,140094616885.49036,84497637586.661,62.0000000000005
31,6.141029907148796,NI,139251268646.5937,84497637586.661,62.100000000000534
31,6.146742857031653,NI,138414077689.3063,84497637586.661,62.20000000000051
31,6.15260924718633,NI,137582991675.63983,84497637586.661,62.30000000000052
31,6.158628391600275,NI,136757958791.19812,84497637586.661,62.40000000000053
31,6.164799613235402,NI,135938927738.80077,84497637586.661,62.50000000000053
31,6.171122243919096,NI,135125847732.20163,84497637586.661,62.600000000000534
31,6.177595624236885,NI,134318668489.89566,84497637586.661,62.70000000000054
31,6.184219103426639,NI,133517340229.01846,84497637586.661,62.80000000000052
31,6.190992039274393,NI,132721813659.3315,84497637586.661,62.90000000000053
31,6.197913798011661,NI,131932039977.29698,84497637586.661,63.00000000000053
31,6.20498375421428,NI,131147970860.23602,84497637586.661,63.100000000000534
31,6.212201290702718,NI,130369558460.57352,84497637586.661,63.20000000000054
31,6.219565798443838,NI,129596755400.16411,84497637586.661,63.300000000000544
31,6.227076676454052,NI,128829514764.70177,84497637586.661,63.40000000000053
31,6.234733331703928,NI,128067790098.20772,84497637586.661,63.50000000000055
31,6.242535179024102,NI,127311535397.60068,84497637586.661,63.600000000000534
31,6.250481641012569,NI,126560705107.34152,84497637586.661,63.70000000000054
31,6.258572147943273,NI,125815254114.15846,84497637586.661,63.800000000000544
31,6.266806137676004,NI,125075137741.84421,84497637586.661,63.900000000000546
31,6.27518305556754,NI,124340311746.13115,84497637586.661,64.00000000000054
31,6.28370235438407,NI,123610732309.63638,84497637586.661,64.10000000000055
31,6.292363494214792,NI,122886356036.8818,84497637586.661,64.20000000000054
31,6.301165942386752,NI,122167139949.3824,84497637586.661,64.30000000000054
31,6.3101091733808286,NI,121453041480.80725,84497637586.661,64.40000000000055
31,6.319192668748895,NI,120744018472.20651,84497637586.661,64.50000000000054
31,6.3284159170321,NI,120040029167.3078,84497637586.661,64.60000000000055
31,6.337778413680284,NI,119341032207.8785,84497637586.661,64.70000000000056
31,6.347279660972446,NI,118646986629.1538,84497637586.661,64.80000000000054
31,6.356919167938348,NI,117957851855.32848,84497637586.661,64.90000000000056
31,6.366696450281108,NI,117273587695.11356,84497637586.661,65.00000000000054
31,6.37661103030088,NI,116594154337.35316,84497637586.661,65.10000000000056
31,6.386662436819524,NI,115919512346.70544,84497637586.661,65.20000000000056
31,6.396850205106285,NI,115249622659.38129,84497637586.661,65.30000000000057
31,6.4071738768044515,NI,114584446578.94463,84497637586.661,65.40000000000056
31,6.41763299985898,NI,113923945772.16968,84497637586.661,65.50000000000057
31,6.428227128445072,NI,113268082264.95705,84497637586.661,65.60000000000056
31,6.438955822897674,NI,112616818438.30507,84497637586.661,65.70000000000057
31,6.4498186496418946,NI,111970117024.33833,84497637586.661,65.80000000000057
31,6.460815181124331,NI,111327941102.38963,84497637586.661,65.90000000000057
31,6.471944995745271,NI,110690254095.1374,84497637586.661,66.00000000000057
31,6.483207677791774,NI,110057019764.79448,84497637586.661,66.10000000000058
31,6.49460281737158,NI,109428202209.35088,84497637586.661,66.20000000000057
31,6.506130010347906,NI,108803765858.8661,84497637586.661,66.30000000000058
31,6.517788858275022,NI,108183675471.81435,84497637586.661,66.40000000000057
31,6.52957896833467,NI,107567896131.47668,84497637586.661,66.50000000000058
31,6.541499953273272,NI,106956393242.3847,84497637586.661,66.60000000000058
31,6.553551431339927,NI,106349132526.81056,84497637586.661,66.70000000000059
31,6.56573302622517,NI,105746080021.30598,84497637586.661,66.80000000000058
31,6.578044367000511,NI,105147202073.28574,84497637586.661,66.90000000000059
31,6.590485088058716,NI,104552465337.65976,84497637586.661,67.00000000000058
31,6.603054829054816,NI,103961836773.50761,84497637586.661,67.10000000000059
31,6.615753234847844,NI,103375283640.79988,84497637586.661,67.20000000000059
31,6.628579955443308,NI,102792773497.1615,84497637586.661,67.3000000000006
31,6.641534645936321,NI,102214274194.67886,84497637586.661,67.40000000000059
31,6.654616966455472,NI,101639753876.74898,84497637586.661,67.5000000000006
31,6.667826582107343,NI,101069180974.97096,84497637586.661,67.60000000000059
31,6.681163162921712,NI,100502524206.07738,84497637586.661,67.7000000000006
31,6.694626383797409,NI,99939752568.90707,84497637586.661,67.8000000000006
31,6.708215924448837,NI,99380835341.41656,84497637586.661,67.9000000000006
31,6.721931469353097,NI,98825742077.73175,84497637586.661,68.0000000000006
31,6.735772707697801,NI,98274442605.23708,84497637586.661,68.1000000000006
31,6.7497393333294395,NI,97726907021.703,84497637586.661,68.2000000000006
31,6.763831044702422,NI,97183105692.45027,84497637586.661,68.30000000000061
31,6.778047544828671,NI,96643009247.55154,84497637586.661,68.4000000000006
31,6.792388541227854,NI,96106588579.06856,84497637586.661,68.50000000000061
31,6.80685374587816,NI,95573814838.3247,84497637586.661,68.6000000000006
31,6.82144287516768,NI,95044659433.21317,84497637586.661,68.70000000000061
31,6.8361556498463445,NI,94519094025.53856,84497637586.661,68.80000000000061
31,6.8509917949784445,NI,93997090528.39331,84497637586.661,68.90000000000062
31,6.865951039895639,NI,93478621103.5667,84497637586.661,69.00000000000061
31,6.8810331181506195,NI,92963658158.98694,84497637586.661,69.10000000000062
31,6.896237767471185,NI,92452174346.19589,84497637586.661,69.20000000000061
31,6.911564729714955,NI,91944142557.8546,84497637586.661,69.30000000000062
31,6.927013750824526,NI,91439535925.28139,84497637586.661,69.40000000000062
31,6.942584580783196,NI,90938327816.01952,84497637586.661,69.50000000000063
31,6.958276973571166,NI,90440491831.43634,84497637586.661,69.60000000000062
31,6.974090687122258,NI,89946001804.351,84497637586.661,69.70000000000063
31,6.990025483281129,NI,89454831796.69301,84497637586.661,69.80000000000062
31,7.006081127760954,NI,88966956097.18832,84497637586.661,69.90000000000063
31,7.022257390101609,NI,88482349219.07513,84497637586.661,70.00000000000063
31,7.038554043628345,NI,88000985897.84682,84497637586.661,70.10000000000063
31,7.054970865410865,NI,87522841089.02298,84497637586.661,70.20000000000063
31,7.071507636222964,NI,87047889965.94756,84497637586.661,70.30000000000064
31,7.088164140502515,NI,86576107917.6139,84497637586.661,70.40000000000063
31,7.104940166312011,NI,86107470546.5159,84497637586.661,70.50000000000064
31,7.121835505299464,NI,85641953666.52539,84497637586.661,70.60000000000063
31,7.13884995265981,NI,85179533300.79492,84497637586.661,70.70000000000064
31,7.155983307096696,NI,84720185679.68622,84497637586.661,70.80000000000064
31,7.173235370784739,NI,84263887238.72237,84497637586.661,70.90000000000066
31,7.190605949332167,NI,83810614616.56631,84497637586.661,71.00000000000064
31,7.2080948517439225,NI,83360344653.02098,84497637586.661,71.10000000000066
31,7.225701890385128,NI,82913054387.05571,84497637586.661,71.20000000000064
31,7.243426880945012,NI,82468721054.85397,84497637586.661,71.30000000000067
31,7.261269642401178,NI,82027322087.88553,84497637586.661,71.40000000000066
31,7.279229996984336,NI,81588835111.00006,84497637586.661,71.50000000000065
31,7.297307770143369,NI,81153237940.54453,84497637586.661,71.60000000000066
31,7.315502790510822,NI,80720508582.50133,84497637586.661,71.70000000000066
31,7.333814889868757,NI,80290625230.6489,84497637586.661,71.80000000000067
31,7.352243903114998,NI,79863566264.7431,84497637586.661,71.90000000000066
31,7.370789668229754,NI,79439310248.72064,84497637586.661,72.00000000000065
31,7.389452026242575,NI,79017835928.92181,84497637586.661,72.10000000000066
31,7.408230821199716,NI,78599122232.33533,84497637586.661,72.20000000000066
31,7.427125900131865,NI,78183148264.86174,84497637586.661,72.30000000000067
31,7.446137113022162,NI,77769893309.5983,84497637586.661,72.40000000000066
31,7.465264312774661,NI,77359336825.14172,84497637586.661,72.50000000000067
31,7.484507355183053,NI,76951458443.91191,84497637586.661,72.60000000000066
31,7.503866098899823,NI,76546237970.4933,84497637586.661,72.70000000000067
31,7.523340405405655,NI,76143655379.99614,84497637586.661,72.80000000000067
31,7.542930138979239,NI,75743690816.43532,84497637586.661,72.90000000000067
31,7.562635166667382,NI,75346324591.12794,84497637586.661,73.00000000000067
31,7.5824553582554595,NI,74951537181.10878,84497637586.661,73.10000000000069
31,7.602390586238166,NI,74559309227.56337,84497637586.661,73.20000000000067
31,7.622440725790643,NI,74169621534.27875,84497637586.661,73.30000000000071
31,7.642605654739842,NI,73782455066.11115,84497637586.661,73.40000000000067
31,7.662885253536281,NI,73397790947.47081,84497637586.661,73.50000000000068
31,7.683279405226049,NI,73015610460.82376,84497637586.661,73.60000000000069
31,7.703787995423168,NI,72635895045.20955,84497637586.661,73.70000000000068
31,7.724410912282214,NI,72258626294.77615,84497637586.661,73.80000000000071
31,7.745148046471269,NI,71883785957.32986,84497637586.661,73.90000000000069
31,7.765999291145154,NI,71511355932.9021,84497637586.661,74.00000000000068
31,7.786964541918956,NI,71141318272.33081,84497637586.661,74.10000000000069
31,7.808043696841835,NI,70773655175.8584,84497637586.661,74.20000000000068
31,7.829236656371179,NI,70408348991.74368,84497637586.661,74.30000000000071
31,7.85054332334692,NI,70045382214.89005,84497637586.661,74.40000000000069
31,7.871963602966256,NI,69684737485.48717,84497637586.661,74.50000000000071
31,7.893497402758566,NI,69326397587.66864,84497637586.661,74.60000000000069
31,7.915144632560666,NI,68970345448.18265,84497637586.661,74.7000000000007
31,7.936905204492239,NI,68616564135.07815,84497637586.661,74.80000000000071
31,7.958779032931664,NI,68265036856.40404,84497637586.661,74.9000000000007
31,7.980766034491985,NI,67915746958.9229,84497637586.661,75.00000000000071
31,8.002866127997219,NI,67568677926.83773,84497637586.661,75.1000000000007
31,8.02507923445888,NI,67223813380.53298,84497637586.661,75.2000000000007
31,8.047405277052821,NI,66881137075.328026,84497637586.661,75.30000000000071
31,8.069844181096231,NI,66540632900.24445,84497637586.661,75.4000000000007
31,8.092395874024986,NI,66202284876.78566,84497637586.661,75.50000000000071
31,8.115060285371165,NI,65866077157.73012,84497637586.661,75.6000000000007
31,8.13783734674088,NI,65531994025.936066,84497637586.661,75.7000000000007
31,8.160726991792284,NI,65200019893.16002,84497637586.661,75.80000000000071
31,8.18372915621387,NI,64870139298.88631,84497637586.661,75.90000000000072
31,8.206843777702977,NI,64542336909.16981,84497637586.661,76.00000000000071
31,8.230070795944554,NI,64216597515.4898,84497637586.661,76.10000000000072
31,8.253410152590115,NI,63892906033.61637,84497637586.661,76.2000000000007
31,8.276861791236998,NI,63571247502.48788,84497637586.661,76.30000000000072
31,8.300425657407745,NI,63251607083.10068,84497637586.661,76.40000000000072
31,8.324101698529816,NI,62933970057.40917,84497637586.661,76.50000000000071
31,8.347889863915434,NI,62618321827.23875,84497637586.661,76.60000000000072
31,8.37179010474175,NI,62304647913.20759,84497637586.661,76.70000000000073
31,8.395802374031083,NI,61992933953.66191,84497637586.661,76.80000000000072
31,8.419926626631534,NI,61683165703.62,84497637586.661,76.90000000000073
31,8.444162819197686,NI,61375329033.72819,84497637586.661,77.00000000000071
31,8.468510910171592,NI,61069409929.226746,84497637586.661,77.10000000000073
31,8.492970859763924,NI,60765394488.92686,84497637586.661,77.20000000000073
31,8.51754262993537,NI,60463268924.19701,84497637586.661,77.30000000000074
31,8.542226184378189,NI,60163019557.96045,84497637586.661,77.40000000000073
31,8.567021488498,NI,59864632823.70212,84497637586.661,77.50000000000074
31,8.591928509395771,NI,59568095264.48597,84497637586.661,77.60000000000073
31,8.616947215849963,NI,59273393531.9815,84497637586.661,77.70000000000073
31,8.64207757829894,NI,58980514385.50089,84497637586.661,77.80000000000074
31,8.667319568823492,NI,58689444691.044655,84497637586.661,77.90000000000073
31,8.692673161129619,NI,58400171420.3577,84497637586.661,78.00000000000074
31,8.71813833053146,NI,58112681649.99421,84497637586.661,78.10000000000075
31,8.743715053934402,NI,57826962560.39193,84497637586.661,78.20000000000073
31,8.769403309818449,NI,57543001434.95557,84497637586.661,78.30000000000075
31,8.795203078221638,NI,57260785659.14944,84497637586.661,78.40000000000073
31,8.821114340723778,NI,56980302719.59858,84497637586.661,78.50000000000075
31,8.847137080430281,NI,56701540203.199135,84497637586.661,78.60000000000075
31,8.873271281956184,NI,56424485796.23714,84497637586.661,78.70000000000076
