,estimated_damage,1,2,3,4,5,6,7,8,9,10
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,42240936.074788556,42240877.161435276,42240311.59072311,42240935.57094103,42240912.4567202,42240935.42275209,42240653.301302515,42240677.46915649,42240404.88273964,42240936.030150674,42240935.95050625
27,1878204652.5993617,1878084773.2663188,1876935181.0469272,1878203627.244879,1878156590.610371,1878203325.6734335,1877629478.3925602,1877678614.7072618,1877124652.2500987,1878204561.7590122,1878204399.6785877
28,768985461.5254549,768946115.1107514,768569702.1236416,768985124.90871,768969684.5614274,768985025.9051584,768796844.8349557,768812941.9782193,768631631.9270744,768985431.7031451,768985378.4931977
29,3740873258.9164066,3740756291.4866986,3739655516.303855,3740872256.6549315,3740826313.087374,3740871961.88144,3740315884.0203958,3740363126.5865555,3739834421.392874,3740873170.1206956,3740873011.688989
30,7058550043.154738,7057928446.155437,7051968545.222124,7058544726.41846,7058300830.406556,7058543162.690399,7055567827.003225,7055822576.628051,7052950713.636745,7058549572.123259,7058548731.692987
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,14251426.18607869,14251295.740734799,14250043.567699112,14251425.070455682,14251373.890938895,14251424.742334625,14250800.091250082,14250853.599904459,14250250.102685079,14251426.087241156,14251425.910891848
33,21763881.41910962,21763016.170626886,21754786.858474053,21763874.012561068,21763534.35741999,21763871.83420841,21759742.453508798,21760094.82476898,21756134.947825283,21763880.76292906,21763879.592151497
34,36375609.63601924,36364306.57303931,36256277.021316476,36375512.92806591,36371077.155581996,36375484.484970845,36321443.29122498,36326064.22689315,36274037.04053786,36375601.06824475,36375585.78134192
35,7539800655.139156,7539711486.556025,7538855561.4212475,7539799892.530281,7539764907.67149,7539799668.235856,7539372679.398825,7539409255.562883,7538996735.869498,7539800587.576564,7539800467.029078
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,21815335.24913538,21815159.311405893,21813470.436068345,21815333.744443428,21815264.71626331,21815333.3018915,21814490.80380701,21814562.97379427,21813749.0026586,21815335.11582866,21815334.877978254
38,749912546.1521169,749908859.5058001,749873475.0080168,749912514.6220111,749911068.1764421,749912505.3485466,749894852.2519026,749896364.36765,749879310.8206118,749912543.3587377,749912538.3746951
39,20995221.372981936,20994390.762682255,20986426.56548565,20995214.268503726,20994888.362541575,20995212.17897516,20991236.33297781,20991576.75145689,20987739.067959215,20995220.743567068,20995219.620543834
40,9835802.06978819,9835364.960128622,9831183.141397402,9835798.33026433,9835626.800452257,9835797.2304195,9833706.618960768,9833885.455229644,9831871.144784747,9835801.738487892,9835801.147370972
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,147641.4802884942,147641.33254321964,147639.91417636516,147641.47902492565,147641.4210581673,147641.4786532916,147640.77113672678,147640.83174603677,147640.1481395412,147641.48017654958,147641.47997681415
43,38740914270.62618,38740366287.83692,38735110644.03886,38740909583.66372,38740694575.09992,38740908205.16072,38738284956.38573,38738509587.51095,38735976953.54421,38740913855.389046,38740913114.50886
44,973603.9332876168,973478.2994421473,972275.0870436227,973602.8585825532,973553.5604922902,973602.5424968249,973001.4302578012,973052.8735286742,972473.2013980064,973603.8380750061,973603.6681934893
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,176341.61362225277,176340.81209187265,176333.11765726958,176341.6067672615,176341.29229204895,176341.6047511081,176337.76647299321,176338.09527285697,176334.38683325448,176341.6130149415,176341.611931356
48,16962.49137478574,16962.459180075755,16962.150111187242,16962.491099445222,16962.47846808368,16962.491018463537,16962.336846281305,16962.350053367485,16962.201092503907,16962.491350392214,16962.49130686846
49,11928811566.548752,11928173974.095648,11922247124.654654,11928806096.797754,11928555482.703066,11928804488.119276,11925786791.76686,11926041846.011955,11923201383.063913,11928811081.94974,11928810217.31729
50,640914.3534321736,640839.5929554587,640124.2010501547,640913.7138610105,640884.3768506575,640913.5257543884,640555.9320034645,640586.5243214136,640241.919095514,640914.2967698576,640914.1956710799
