,estimated_damage,1,2,3,4,5,6,7,8,9,10
20,3079527315.6569514,3683032390.7694645,3451027468.277104,3275243474.969167,2637878178.9183354,3448826838.795814,4268713289.643691,2889625579.6066036,3085111547.220487,3198074403.2283072,3256674098.604462
21,48120818.50229501,60011569.93707866,55320943.45509924,51867738.12131092,40023253.877948165,55277185.1545068,72577265.4592866,44579897.234087,48226334.915659904,50378273.571749985,51507868.55115813
22,44791413.3997074,55715144.03178683,51410913.21001052,48238147.45792765,37326735.34404115,51370730.44775381,67217815.60100359,41530014.49045331,44888537.059582,46868537.13463984,47907298.24633113
23,215945690.16270062,272197971.6066822,249892142.6902262,233566036.84825352,178216116.53176033,249684749.7932841,332649504.5793296,199387080.9179942,216440523.31538883,226549724.76945972,231869397.41634986
24,2316691875.3983793,2887767583.1889634,2662771852.146642,2496889572.684051,1926664220.8693624,2660671055.8976207,3488332022.1433935,2146228668.3514569,2321769092.88139,2425282177.6510215,2479591563.570975
25,118436.92797548197,149841.7642539849,137361.27163525595,128249.42490453145,97501.52642146696,137245.40125431723,183847.29477606868,109236.1953968031,118712.18582004597,124339.45367094483,127303.61365576043
26,2127933706.2777267,2636908584.5822554,2436769881.5339417,2288903287.1853213,1778081372.8975832,2434898983.1386094,3169281156.823032,1975290927.7451398,2132474429.7501178,2224981858.5375423,2273467199.1910043
27,818113665.8315785,1000081227.9055748,929102755.3354448,876187338.0339091,690161714.2042396,928435781.2702075,1185424400.38657,762583320.0684984,819758633.6077973,853185221.0732095,870639748.3303674
28,131168386.22516014,165901282.54532203,152097948.8182568,142020651.7653181,108012437.52144717,151969800.41901958,203519484.14896858,120992279.62735705,131472816.03741796,137696396.72497374,140974628.42617282
29,296555422.48441845,374898954.7434725,343768599.3793074,321037983.1505027,244299426.97470886,343479564.3499585,459717965.77347064,273594037.50511336,297242272.48155785,311283041.4530687,318678354.3841623
30,303718996.21406925,380291245.90598214,350050685.2588779,327814882.4267674,251781405.77682504,349768762.9478888,461444676.56223226,280982473.1305599,304397066.0411388,318232187.8714028,325499126.9620228
31,373524382.1869025,469113317.54432315,431291617.899065,403540640.3217596,309022157.0722912,430939457.0369454,571077389.7117276,345254630.7876333,374368259.4659516,391596501.6903602,400653372.3167931
32,255205195.1647365,321401680.7734434,295161514.33658606,275948682.2944682,210757930.03156996,294917490.42782354,392471313.10481596,235703744.14961478,255787850.0698746,267689740.67667183,273951674.0914125
33,5590632.355385153,7003105.702233123,6444657.873029606,6034574.194018524,4634973.23084869,6439455.805742521,8506909.087798368,5172097.169100823,5603119.367760395,5857971.118271965,5991889.679860962
34,603902178.1039244,739493802.3617573,686607282.349458,647174768.8057274,508618289.4462119,686110261.7269901,877453874.8680909,562536381.9081026,605127765.8212482,630034200.2462723,643040777.2629957
35,2436364293.335687,3028492774.736047,2795360213.902351,2623359320.4356704,2030913979.1014812,2793182640.5965834,3650324774.810823,2259294326.2415915,2441635492.6328683,2549071471.154688,2605416141.4444313
36,1332104582.3336298,1658795774.3353612,1530191154.2797515,1435284234.2383583,1108506594.170764,1528989687.834766,2001307545.2265162,1234424065.3656788,1335012886.5382197,1394292475.4556208,1425383194.9415882
37,45908664.95185209,57275576.48220969,52795095.79720759,49493492.49839019,38155802.61544259,52753273.828948036,69247384.20988967,42519166.83215356,46009645.73665042,48068730.54031242,49149290.814430155
38,1208118016.7699914,1458456205.8488417,1361589401.8784323,1288725425.811665,1028139088.7069067,1360674439.1095467,1706742974.2159479,1130411295.2414725,1210410514.6681921,1256878356.8493414,1281054263.012653
39,132510466.12873769,167010022.0671336,153329244.41932178,143316581.1726036,109371728.53716812,153202049.5768576,204095054.0826596,122355544.27152725,132813932.8690287,139013630.39202532,142276065.37152323
40,153702650.70787063,186086148.14305827,173515088.41230026,164093627.37304896,130607562.1554159,173396603.69923705,218580662.07962176,143714499.85094225,153997737.88696793,159984439.6283888,163103356.6203267
41,1242050.7444927862,1573969.4868915358,1441933.0150148033,1345642.989978351,1021385.08024787,1440707.974795406,1934598.3353462592,1145012.970296109,1244955.2491598695,1304352.0743580558,1335653.292506212
42,45128.28751930083,54757.82227264833,51020.92207132357,48219.00418824562,38261.39563916727,50985.69018458086,64399.714366317974,42157.70201594928,45216.05838450788,46996.772655416215,47924.464801920694
43,4236113225.5019555,5240376268.854972,4846432230.804824,4554564568.341152,3541744093.090957,4842743524.57079,6281334888.037123,3933504408.9475017,4245105974.529374,4428192992.987613,4524058398.706082
44,154276.4775237355,192643.4375252594,177512.9410804672,166369.6590268247,128144.52734180515,177371.75431873265,233118.10332777697,142848.0632200813,154617.04314256416,161562.5633012109,165208.2441121583
45,37117154.51078491,47028811.2976496,43086320.777051836,40210903.37090056,30526083.488951206,43049740.08056592,57794648.76565848,34218892.690917216,37203900.488163896,38977797.62265542,39912576.65534135
46,13456.289312804936,17105.95211005733,15651.376984644603,14592.892831899151,11042.573991210758,15637.898402669947,21097.427126117836,12393.618125212346,13488.126909292721,14139.586175346922,14483.189830587222
47,52548331.33863648,66356377.35840002,60875157.53111857,56868238.77438246,43314619.88020179,60824231.06022955,81249885.1618567,48493138.58406652,52669581.48830339,55147498.90759236,56452070.24574483
48,2076071.5638491125,2592694.544149464,2388793.790500672,2238769.501090895,1724799.175848032,2386892.2500282517,3139559.7255640905,1922406.5954491317,2080651.9920752211,2174083.2045581704,2223139.3274349556
49,48103653401.10161,58037577086.52665,54194885184.27746,51303413829.35181,40955292466.68419,54158581820.323105,67880824687.325356,45018005354.11347,48194670411.35219,50039353022.20958,50998948321.4883
50,285913325.8476692,359423445.1106842,330313802.5903959,308975377.73371637,236413910.0574808,330042912.27664596,438073674.54949284,264209478.8172645,286561443.5378553,299796264.21254545,306756229.5001082
51,1614336306.8100874,1967320237.8027449,1830027166.683493,1727340769.051979,1364314318.9535687,1828734580.7703924,2323193204.619672,1505996727.2511914,1617541488.2639267,1682618939.3468454,1716559468.1965854
52,802434599.8422766,993946100.7389365,918783431.4896897,863127189.8734875,670231049.1023724,918079862.4074819,1192747266.9143953,744795960.5562959,804148000.4047788,839038178.5924686,857311588.035107
53,95192933.3083737,117899508.585395,108971004.50840554,102374545.38305119,79579142.80084401,108887543.14462985,141660898.92835128,88381644.26915535,95395531.00907968,99522821.66392085,101685906.60082898
54,23222392023.137817,28281808479.59371,26314689056.363518,24842798536.592102,19634889738.476772,26296164618.094437,33376558053.270252,21668257561.97967,23268361164.365803,24201596302.351585,24688230223.442116
55,129685258.59111434,152493626.45849395,143819869.3866035,137169829.0476935,112478288.82826759,143737036.95414463,173881751.35219738,122340916.87271528,129899996.04117551,134228919.56949586,136463357.7748686
56,773521504.6628696,957261814.8634769,884989687.2311587,831615573.4869348,647237282.5996915,884314273.1359801,1149819489.0278938,718431369.3189386,775160219.4038272,808545676.9718764,826044408.125752
57,19208385906.070976,22938610960.279762,21504436765.092236,20418024614.49333,16477292958.926981,21490835395.577938,26563670307.851036,18034408458.650383,19242902498.029312,19941093635.525826,20303260652.630108
58,1268044413.959377,1557103147.7462626,1444113040.0532157,1360074442.3845336,1066058366.6259027,1443052711.3302941,1853506929.876835,1180248368.7233467,1270648256.2571404,1323597198.7493777,1351273927.8643394
59,365678393.9322236,461192063.2471228,423299029.35944587,395580334.5544572,301695465.8574505,422946832.2135844,564029177.7456627,337590706.4074859,366517940.4295811,383671864.90148425,392700493.87859696
60,281385460.3519808,354875977.12985456,325718350.54928195,304391207.6742684,232161460.92945853,325447357.3790033,434023432.2037048,259776417.58921537,282031370.3588231,295229017.74619794,302175485.6888094
61,1694093373.4787786,2109983360.0413485,1946017554.0087948,1825231876.7550435,1410372567.3572516,1944487397.9837039,2548751777.650873,1570082640.8940623,1697787534.232167,1773112336.9469435,1812640482.8422048
62,4694216.413790936,5736305.398291075,5329589.1186451055,5026594.409595053,3962179.0905190473,5325768.986399869,6800724.205747717,4376491.548100197,4703629.511622401,4894928.419559493,4994837.374264285
63,89489431.82089365,110941618.46175908,102515795.12118343,96282159.09787217,74709593.65355423,102436965.20094927,133272871.95908082,83043023.98586234,89681127.45190014,93585506.30897325,95631055.04663676
64,64604112.91233533,80997057.78238197,74508079.41654678,69749660.68429554,53544881.73122171,74447683.19895932,98529714.67151277,59757985.07502769,64748768.2324032,67702042.39622289,69254671.07074472
65,536165974.1151063,677268946.4427155,621240659.2525847,580296359.1335053,441876152.5795626,620720200.805521,829633505.7662314,494750453.20429045,537404451.587014,562716532.146501,576044418.8452865
66,3212909.588309052,3929973.250486867,3650768.473808362,3442176.979768786,2706960.4731506943,3648141.4256102424,4654756.613686987,2993431.125419612,3219407.8379297606,3351405.594630936,3420289.941588625
67,395791436.53455156,498973138.00673443,458039717.18345463,428095878.32426816,326655211.14871293,457659255.1926854,610066126.0760212,365444063.6814348,396698476.3384369,415230928.5134064,424984764.52659947
68,231149740.5219443,280129862.12544256,261154266.6566714,246898875.22571126,196081412.9835494,260975156.7308846,328860591.7401622,215991268.28922325,231597315.7407475,240673748.53114218,245399074.09342876
69,6006494205.205314,7383886151.6956,6845511517.525378,6445034065.332849,5044394072.991125,6840458747.821259,8794910080.2993,5588210508.192468,6018901107.6103735,6271207255.681775,6403096104.187825
70,7471419059.8009205,9248183740.2335,8551307086.469544,8034900007.449681,6242910251.677863,8544780995.048277,11088078213.424076,6935984822.070009,7487331251.328951,7811294708.792461,7980922031.372044
71,44518282.60871482,54967925.55313295,50874344.96043406,47836839.70396461,37266943.97831983,50835980.47326734,65749068.876861855,41360667.99763642,44612057.32580448,46520474.17124694,47519134.20699971
72,13129303.080703055,16100310.675589878,14940581.992076565,14076635.04672579,11046146.693614176,14929688.492746277,19130981.349951554,12224457.179538453,13156123.013158077,13701296.13022245,13986098.895516414
73,402581212.31707674,508895339.00554055,466661850.22826946,435814257.36806005,331626872.1541066,466269651.17678666,623870408.8458014,371406765.54699075,403513654.4082331,422573645.1445171,432611594.2681586
74,63226718.5247507,79635863.6294199,73128760.67762253,68366542.76477122,52218313.853856556,73068264.21512604,97282011.17215373,58396056.50439511,63371066.25784495,66319935.23095951,67871647.63570808
75,4278468371.9650755,5261609715.909423,4877101402.0826235,4591281380.038939,3592708242.8445625,4873494232.030288,6271175260.364988,3980249629.2679186,4287316030.448382,4467269505.942144,4561359377.3581505
76,362474601.72193456,446062878.55784154,413354970.37945235,389055445.9400984,304252797.02669185,413048227.270283,532032540.80265373,337147151.3935118,363226223.2514553,378516009.4420081,386512251.0714276
77,71447.78806591788,90812.40315679577,83095.32553375841,77479.07859604372,58637.73095936103,83023.8121587881,111983.93913484158,65808.30033158569,71616.73929952092,75073.71309295452,76896.97360807132
78,6463666272.760884,7846707632.496284,7309843047.09212,6907425806.418116,5478286437.784305,7304782286.95291,9232551962.870104,6037298567.545917,6476266194.434698,6731922383.16072,6865130064.9578085
79,13001571995.847689,15895795879.954227,14766298556.84515,13924739615.895882,10968843260.014664,14755688585.90588,18849493081.64095,12119194645.28947,13027715608.62476,13559036473.069763,13836533996.24506
80,2060254753.9963558,2499768993.8547225,2329068845.3978324,2201199338.3338766,1747410471.397211,2327460375.3292356,2941212148.4816446,1924876082.7337697,2064255963.379481,2145450207.1318336,2187763097.372836
81,10674962315.152657,12695426370.011728,11920591893.239964,11331996298.969814,9184988244.903557,11913231735.587433,14643003804.75938,10035601358.888268,10693735096.304438,11073155264.040905,11269736457.16233
82,15761657515.52485,18760091651.299232,17609853241.65842,16736372312.230066,13552742236.633179,17598929100.046814,21652740967.970043,14813527795.644386,15789501936.321863,16352336339.977972,16643993948.087849
83,2111885496.1916225,2659287774.522302,2442314312.222384,2283435284.4124017,1744254596.6690335,2440296445.6873655,3246858207.008679,1950594265.7831216,2116704277.882801,2215135057.713527,2266920521.556649
84,7640615626.853238,9306935738.9508,8659547520.086885,8174713296.226415,6457281109.99532,8653447760.706312,10979656264.384861,7128098970.89709,7655771623.999954,7963407090.285844,8123780780.689556
85,4460031345.966247,5511585976.478877,5098702674.902072,4793155500.231812,3734133745.288718,5094839401.320613,6606315195.743429,4143641288.382909,4469435619.654963,4660934533.519503,4761233657.762082
