,estimated_damage,1,2,3,4,5,6,7,8,9,10
30,993658681.5850028,875211094.723536,1020791311.1006758,948394478.7480663,881101792.0599849,1164258448.6877146,1098016853.7140765,1131246359.580119,1036727688.8810337,986414763.320222,1092652521.3077843
31,931985520.2563912,817664323.5091112,958309350.08922,888184691.3698306,823327251.1377876,1098372696.7052577,1033518133.4969156,1066011775.2499996,973794808.0743481,924966242.706496,1028280095.4088
32,94855329.15780485,82324319.2717441,97779600.58158284,90022019.6307718,82938671.17286171,113590252.27173842,106216234.6120459,109899224.65201314,99506751.88144052,94078050.63115096,105624688.53471866
33,20414268.834009837,17981727.37509913,20972342.012031157,19484012.04145997,18102577.603779707,23929786.848574307,22562810.904272337,23248206.931739755,21300295.479606137,20265332.375096273,22452226.22302835
34,1610963619.587463,1438412263.6350129,1649862444.835218,1545556003.3794293,1447101322.0943763,1851831422.1674042,1759341751.5481582,1805899220.545085,1672603470.2537374,1600539488.5435557,1751795146.2508454
35,4816635334.99442,4252494831.2685957,4946332532.18893,4600695159.661621,4280486887.612939,5636108922.056472,5316714912.334874,5476723607.443104,5022609252.529293,4782042538.255562,5290922282.038902
36,577729187.1926291,514955098.0770254,591911184.8577156,553907764.8708946,518110846.31627613,665724649.1318023,631885699.8001853,648911856.3344723,600207442.9793094,573930592.2243952,629127371.6269569
37,23874821.17452885,20941817.110959977,24551081.151869494,22750361.946740344,21086969.321072586,28156100.699245907,26485339.288702264,27322087.2475898,24949078.14060864,23694557.06466783,26350516.0103645
38,1152011264.8340828,1055204201.5685104,1173302278.79547,1115781389.1610878,1060176179.160341,1281015853.8509552,1232256977.7277567,1256916345.3534114,1185664034.1209044,1146273779.6711748,1228237338.4583564
39,193573099.33639288,168216351.05191216,199481334.3712076,183800304.90260732,169460985.11759505,231366591.73668543,216507735.9840812,223931736.63999885,202969288.94588414,192002100.28624177,215314826.31502986
40,4917464.307127086,4530082.198245645,5002331.6371602705,4772794.628772187,4550045.631868008,5430350.783484675,5236836.522853147,5334745.357129705,5051559.971937808,4894576.07155738,5220867.788740369
41,7328807.814567988,6363028.101489665,7553981.971226163,6956460.32127668,6410407.646281318,8769925.023702007,8203143.792605584,8486300.421295308,7686936.992753314,7268942.39625481,8157650.814818223
42,79645.88042893501,72307.51142390365,81276.02949981292,76885.46462131609,72681.50314669979,89615.64457527536,85821.14133273042,87736.10651919672,82225.23589767264,79207.60003800354,85509.771272294
43,9315315102.709837,8255773222.482825,9556534299.135584,8911687589.337696,8308725806.118345,10823452164.422115,10240231126.573612,10533160900.862785,9697966553.25922,9250822777.844568,10192872975.862074
44,496337.331079373,438034.5089456912,509675.5496933865,474072.47851627617,440937.2926673105,580124.6557999521,547611.195995221,563923.865374363,517507.2234950655,492775.2978344081,544977.2499391495
45,339204425.26509094,294748713.09260607,349559017.07612413,322073503.094203,296931327.0630705,405406700.4630477,379388781.73099715,392390061.312831,355671095.09016556,336450866.8802916,377299377.5011804
46,705.1927062257374,609.7810748685858,727.5499079836541,668.3158022173576,614.4437684225611,849.0164041767268,792.2424724620105,820.5719521712638,740.7707567855218,699.255894917545,787.6972773347533
47,2164760.1754988045,1898622.2800020652,2226236.240428074,2062635.8184983986,1911775.3761247222,2554714.524517862,2402318.2109250086,2478605.7445234847,2262437.1663534725,2148380.4595843405,2390032.764869115
48,1200456.9846484803,1054331.643416846,1234151.0629292724,1144435.4299456992,1061563.6964209008,1413834.084881537,1330541.8614316974,1372251.6239559597,1253982.1557860556,1191475.8311292783,1323822.0204488367
49,150907638812.69278,138035466824.00443,153742940126.7664,146086486432.006,138695790565.20944,168110342602.63467,161601837734.2304,164892472410.1868,155389844646.13843,150143846972.25916,161065634232.31982
50,121955250.71176948,106547928.31284526,125521026.24089631,116037061.18401396,107308136.61063147,144607573.83624673,135745954.5487134,140180691.91554815,127621817.46749263,121005575.09140159,135032032.18426615
51,129746977.48783155,112814572.0360136,133699197.98413125,123215631.58957636,113644692.44496274,155081351.42564428,145105393.7258815,150087074.55179772,136033764.02535155,128696554.20273507,144305404.3532259
52,2373411402.817065,2083336989.1781185,2440322686.4520516,2262183193.1542916,2097689721.3027089,2797354017.5132804,2631803664.792599,2714693819.11035,2479709262.7867317,2355577946.232654,2618451290.215001
53,424273717.0649689,367339840.5015388,437593759.4972871,402285752.2228288,370125523.2919207,509823294.2978527,476091917.45742154,492929803.6629319,445466790.71728903,420735333.4910949,473389259.88744825
54,73820412110.54655,66598635557.53756,75431589417.65936,71097529652.47879,66965318230.09532,83704321138.08487,79934713319.01292,81836121870.09529,76370758427.57239,73387623766.03717,79625758966.3247
55,19331087.764844935,16786392.466666684,19925823.945956595,18348875.1066888,16911018.86530316,23148274.793883238,21643826.244597234,22394886.7809893,20277266.856649935,19173066.81182675,21523256.516224213
56,677379741.8171909,587419460.9843279,698403736.180572,642656270.3462707,591824995.148615,812276823.300511,759124315.2667729,785662299.1168253,710826545.2406816,671793474.0598716,754863630.1844741
57,29090653326.186665,26348599585.857758,29702756343.506462,28056608964.98442,26487811652.935253,32850508860.869564,31414980964.96267,32138776301.290672,30059665073.860497,28926267291.798893,31297424880.315826
58,82825072.83435908,71895523.10309455,85374567.05173929,78610291.07149921,72431517.96546273,99150794.44161245,92727418.91085146,95936019.43054195,86880159.53722039,82147339.40547323,92211992.9092593
59,669449853.6781927,582530153.667187,689677266.9951812,635971251.1325762,586800881.090214,798688903.2824379,747918947.5157084,773291816.962657,701614351.1600422,664069833.4339492,743840735.2324911
60,808949269.7010832,703641388.6574436,833455817.5311922,768387432.7912823,708815326.2652661,965505105.471863,904012617.8681085,934746082.2979851,847917841.2249993,802431008.4269192,899072488.5643901
61,664409197.3508354,580789827.3014514,683837351.0057027,632230372.5074805,584904589.9106629,788417719.4664892,739732226.9553591,764066735.4764322,695298501.3281536,659240099.2176578,735820149.8206986
62,670257.6181411641,584281.9538318239,690212.1198190781,637186.0492296913,588514.7696458504,797391.1008779714,747551.794597247,772476.6394429884,701978.4765642268,664946.7432050775,743542.4434071807
63,110394807.36499442,98663871.19364296,113038986.56006329,105948510.13061668,99254717.45000717,126769679.29939543,120481210.38383721,123646504.10692096,114584827.15176861,109686211.86208348,119968170.73481086
64,71793306.35541993,62366273.87015887,73991655.66627336,68158522.42643523,62828705.44873185,85867165.39240992,80330657.50096124,83096374.50255872,75289780.67814031,71208880.28202999,79886351.1923181
65,1650659124.6593022,1434410575.7469354,1701024239.4005144,1567330941.554873,1445028144.5611532,1972648335.8134024,1846110423.3938918,1909342971.6549892,1730753029.205873,1637265505.7130492,1835948296.295678
66,216008.20943537797,191334.40585751657,221628.4849747233,206606.25132830362,192566.98637163578,251161.67187552576,237563.37987542409,244392.75315796406,224924.23880664882,214505.74671116873,236459.37951196212
67,1606411728.5150173,1396085824.752102,1655391212.1649816,1525370824.2281127,1406413588.0437427,1919499992.485654,1796472206.076105,1857952713.4233897,1684300979.5422537,1593386188.316712,1786591279.6098485
68,256976196.8564928,222622340.0840182,265012948.51744586,243709324.35865128,224303383.78918886,308595241.8555517,288241384.3074438,298401273.9125059,269763194.77925,254841272.8217755,286610654.21159834
69,13491187862.643343,12127423381.291601,13796818271.152521,12975823514.572287,12196428860.782263,15374291504.696247,14653765926.260906,15016836225.441896,13975208723.742723,13409177154.409943,14594841399.824915
70,11464033645.346453,10224654056.067736,11743638866.688221,10994043894.359032,10287024313.554848,13196297124.844679,12530904341.90966,12865821380.922438,11907131847.475597,11389116549.139378,12476623046.747532
71,14902501.405296244,13305759.540178288,15262909.391524337,14296880.680610333,13386097.96951167,17137589.759513993,16278338.350467686,16710695.260274319,15473699.279895583,14805950.07535195,16208288.15296796
72,25153123.848326992,22857086.2138307,25662545.399902165,24289932.870296314,22974194.36370741,28263759.547135178,27081350.367556233,27678339.272993892,25959046.84883324,25016117.36978522,26984233.507167667
73,515429141.77135754,447323585.89002895,531317155.388238,489164293.19912726,450663288.2073711,617173194.2562058,577140722.6774328,597137601.2223732,540699925.9549041,511205691.05076355,573928474.7761469
74,344739018.17274505,299184475.64244485,355383574.15382767,327157397.4519058,301415814.49756604,413040472.91951483,386126524.4442669,399563588.5249014,361673214.32944214,341910606.7221114,383969271.16057277
75,2018118428.9148257,1803447657.1624384,2066754317.659481,1936554991.2304182,1814222179.4808075,2321161953.136105,2204232521.4026203,2262994835.209376,2095236361.2988026,2005101926.486134,2194725304.1129584
76,4452448.986068079,4081701.763189747,4534265.560459978,4313476.011033963,4100701.159632391,4950244.637010413,4761476.335450119,4856838.963340508,4581823.823372269,4430420.529954667,4745950.924273881
77,25719.654534458157,22244.48256605416,26533.758963407774,24376.661980029003,22414.345414721727,30955.385750654095,28888.99291692174,29920.161374687574,27015.13901558397,25503.460904076655,28723.539825959615
78,65908689135.0205,60264140634.4242,67151916366.84485,63794605804.747025,60553697070.39051,73450432532.60034,70597516727.34601,72040008661.53236,67874025800.68019,65573771950.8198,70362450197.38882
79,22506827037.22395,19798957929.47564,23128812569.007397,21470641912.609863,19933357027.00371,26429267594.339825,24902869640.848022,25668016142.97975,23494448967.1275,22340879652.464684,24779452838.811443
80,297001815.52303225,258907955.642808,305864498.6935448,282331836.5635381,260780286.51733333,353631291.11702025,331383010.55896974,342501176.37200713,311094640.5793657,294644476.0358084,329596068.02618134
81,33806253233.81515,31202770226.799362,34373704333.947174,32836435627.09717,31337435845.766533,37217285417.98899,35935616127.264015,36584933974.890076,34702341280.16501,33653025155.890984,35829552315.638695
82,34814119501.61727,32150756132.731606,35394433404.33207,33822179823.202785,32288561023.711185,38301924727.22972,36991524585.62756,37655404868.82939,35730496754.784454,34657408529.975655,36883079639.51507
83,2597757333.725105,2252049352.44011,2678515632.5028176,2464345164.312374,2268984171.1695204,3115644725.53176,2911669740.7179008,3013525081.0826006,2726227578.467151,2576296670.713851,2895314178.5913925
84,23854827963.01505,21491613474.837112,24382606891.555252,22963323179.163754,21611502743.012722,27095321100.638294,25858674680.42351,26482334949.373722,24690339706.862827,23713090399.729713,25757359795.111343
85,9417215365.287512,8293427569.545984,9675084851.14581,8987412804.984577,8349249804.806506,11041969376.12919,10410102432.190762,10726901815.784407,9826631697.65773,9348399366.964846,10358991639.078127
