,estimated_damage,1,2,3,4,5,6,7,8,9,10
12,388080694.61933947,388080685.8204752,388080530.4852233,388080680.3459724,388080694.3491721,386563064.69510204,388080533.42349863,388076535.609159,388080694.6194108,388080694.6194116,388080694.5661015
13,19142305.45805075,19142302.16638925,19142244.055784315,19142300.118375063,19142305.3569809,18609637.717258833,19142245.154979765,19140749.857525002,19142305.458077427,19142305.458077684,19142305.438134376
14,30130.792978111323,30130.79290008799,30130.79152266872,30130.79285154322,30130.79297571564,30117.640910243514,30130.791548723468,30130.756102204592,30130.792978111967,30130.79297811197,30130.79297763925
15,2886742161.729174,2886742119.6433487,2886741376.6595964,2886742093.458263,2886742160.4369397,2879484164.336197,2886741390.7136583,2886722268.7866807,2886742161.729515,2886742161.7295184,2886742161.4745355
16,55676706.71564153,55676705.93203495,55676692.09823618,55676705.44448829,55676706.69158106,55541614.47649225,55676692.35991222,55676336.325304,55676706.71564787,55676706.71564793,55676706.71090023
17,52021797.384376496,52021756.83718529,52021041.06178029,52021731.60955507,52021796.139378846,47535790.444381215,52021054.60038165,52002662.2455363,52021797.38470504,52021797.38470826,52021797.13904263
18,377610867.68565416,377610820.45805144,377609986.7287998,377610791.0739271,377610866.23553896,371053422.9584369,377610002.4988926,377588562.89627695,377610867.68603677,377610867.68604046,377610867.39990306
19,409046977.1605914,409046974.3242911,409046924.2522359,409046972.5595928,409046977.07350415,408559547.67769796,409046925.1993827,409045636.53433555,409046977.16061425,409046977.16061455,409046977.14343053
20,2125776964.717186,2125776929.2383347,2125776302.8943307,2125776907.1639895,2125776963.6278203,2119673356.6700373,2125776314.7420685,2125760194.8432224,2125776964.7174733,2125776964.7174761,2125776964.5025196
21,37193154.35295916,37193153.68824864,37193141.95370174,37193153.27467797,37193154.33254938,37093797.01928232,37193142.17566439,37192840.336742915,37193154.35296455,37193154.352964595,37193154.34893732
22,36661371.86300352,36661371.21643641,36661359.802188925,36661370.81415415,36661371.84315079,36564878.57617684,36661360.01809293,36661066.42005485,36661371.863008745,36661371.863008805,36661371.859091446
23,1303272985.8392217,1303272824.4921522,1303269976.1988015,1303272724.1051638,1303272980.8850794,1282767919.5272133,1303270030.0739949,1303196808.6434355,1303272985.8405287,1303272985.8405416,1303272984.8629797
24,2416265423.3254776,2416265208.377757,2416261413.856157,2416265074.6414614,2416265416.7255397,2388634157.32707,2416261485.629241,2416163936.4100075,2416265423.32722,2416265423.327236,2416265422.0249176
25,1345570.8818294005,1345570.6139529464,1345565.8848897414,1345570.4472848945,1345570.8736043037,1301966.5498871924,1345565.9743427536,1345444.2839820604,1345570.881831571,1345570.8818315924,1345570.8802085984
26,3566179479.876526,3566178743.193521,3566165738.3725224,3566178284.843766,3566179457.2567644,3472485964.0453553,3566165984.3574996,3565831665.989051,3566179479.882494,3566179479.882551,3566179475.4191723
27,986072615.258878,986072582.6110678,986072006.2490468,986072562.2981716,986072614.2564322,980617824.6778935,986072017.1512938,986057185.2969347,986072615.2591425,986072615.2591454,986072615.0613408
28,664210834.5945688,664210787.8196931,664209962.0761753,664210758.7172434,664210833.1583426,657312550.8934844,664209977.6953394,664188739.0476418,664210834.5949467,664210834.5949502,664210834.3115442
29,2626884909.066999,2626884627.3906164,2626879654.8528266,2626884452.136935,2626884900.4181733,2588623590.7524657,2626879748.9087067,2626751889.4307575,2626884909.0692697,2626884909.069294,2626884907.3626804
30,1552458577.2928462,1552458497.0632575,1552457080.693937,1552458447.1457944,1552458574.8294115,1539027819.575559,1552457107.4854746,1552420657.9379506,1552458577.2934957,1552458577.2935023,1552458576.8074121
31,1007463064.807877,1007462846.5598979,1007458993.7864937,1007462710.7702875,1007463058.1065996,979963549.5003108,1007459066.6612672,1007360025.2347989,1007463064.8096458,1007463064.8096628,1007463063.4873521
32,254800542.7582929,254800485.58490953,254799476.29310796,254800450.01275474,254800541.00279096,247648311.4686432,254799495.38373265,254773550.57633984,254800542.75875616,254800542.7587607,254800542.4123613
33,36443134.194926895,36443132.08664991,36443094.86817189,36443130.774918914,36443134.130192585,36141122.0736065,36443095.57216674,36442138.387697496,36443134.194944,36443134.194944166,36443134.18217076
34,441101298.7622595,441101270.62389797,441100773.8732614,441101253.11670405,441101297.8982762,436566291.34203243,441100783.269573,441088001.3641838,441101298.76248735,441101298.7624895,441101298.59200644
35,4295058094.418111,4295057885.828129,4295054203.439815,4295057756.047203,4295058088.0133915,4262839120.46778,4295054273.093695,4294959540.661213,4295058094.419803,4295058094.41982,4295058093.156026
36,1015931297.9959012,1015931265.3285753,1015930688.6218418,1015931245.0035312,1015931296.9928577,1010518652.2948847,1015930699.5306084,1015915858.7200395,1015931297.996166,1015931297.996169,1015931297.7982458
37,49482921.36197321,49482919.87352743,49482893.59698656,49482918.94744349,49482921.3162707,49255812.82472247,49482894.09401701,49482218.14653252,49482921.3619853,49482921.36198543,49482921.35296728
38,1450871979.6641035,1450871949.855517,1450871423.6242948,1450871931.3091564,1450871978.7488334,1446311707.0172746,1450871433.5781512,1450857896.5489352,1450871979.6643436,1450871979.6643465,1450871979.4837458
39,932025170.0741292,932025075.122666,932023398.9041467,932025016.0456581,932025167.1586543,918799742.094552,932023430.6100198,931980326.4824394,932025170.0748991,932025170.0749062,932025169.4996159
40,92438628.46737282,92438627.70012498,92438614.1553141,92438627.22275698,92438628.4438147,92317220.83854666,92438614.41152038,92438265.93821026,92438628.46737905,92438628.46737911,92438628.4627305
41,509502.0167678111,509501.9286105737,509500.3722925521,509501.8737606823,509502.01406095934,495212.4474049771,509500.4017312102,509460.35433444113,509502.01676852535,509502.01676853234,509502.0162344106
42,138358.8621667306,138358.85392712007,138358.70846813274,138358.84880058517,138358.8619137346,137128.01994811906,138358.71121953562,138354.96965990076,138358.86216679733,138358.862166798,138358.86211687632
43,14877409071.67053,14877408278.428253,14877394274.875237,14877407784.887543,14877409047.314184,14761456102.568739,14877394539.756023,14877034365.990444,14877409071.676962,14877409071.677023,14877409066.87101
44,774285.213853183,774285.1167226791,774283.4020385713,774285.0562899233,774285.2108708047,760929.1758670451,774283.4344719915,774239.3424466056,774285.2138539699,774285.2138539781,774285.2132654878
45,913172.2692365146,913172.2068539166,913171.1055553339,913172.1680405454,913172.2673210688,902797.5800574508,913171.126387091,913142.7855561344,913172.26923702,913172.269237025,913172.2688590651
46,14431.044789675761,14431.042962835592,14431.010711946994,14431.041826207416,14431.044733582974,14130.235993368748,14431.01132199225,14430.181400917114,14431.044789690564,14431.044789690708,14431.04477862236
47,334461238.06864023,334461228.17057705,334461053.4304917,334461222.01217276,334461237.7647223,332790688.8436396,334461056.7358157,334456559.78950113,334461238.06872046,334461238.06872123,334461238.00875145
48,52911645.30127039,52911644.971774936,52911639.15485704,52911644.766768575,52911645.29115328,52854647.03621383,52911639.26488819,52911489.55551071,52911645.30127307,52911645.30127309,52911645.29927673
49,23901478209.46751,23901476555.67733,23901447360.68052,23901475526.72047,23901478158.688107,23675507568.4521,23901447912.906307,23900697202.274246,23901478209.480904,23901478209.481018,23901478199.461098
50,775405047.8601365,775404982.1898494,775403822.8561494,775404941.3309532,775405045.8437427,764732746.5465994,775403844.7855805,775374014.0776874,775405047.8606684,775405047.8606735,775405047.4627949
51,373675908.31437904,373675891.5427426,373675595.46275455,373675881.10773796,373675907.7994086,371169152.4497624,373675601.06319845,373667985.2780763,373675908.3145148,373675908.31451625,373675908.2129012
52,3051704378.0063453,3051702298.9552274,3051665597.786869,3051701005.4126263,3051704314.169268,2827165435.8513427,3051666291.972683,3050723299.354421,3051704378.0231924,3051704378.023357,3051704365.426887
53,201337907.1990484,201337871.74710497,201337245.88322276,201337849.68952832,201337906.1105027,195610365.3800059,201337257.72178823,201321153.3951449,201337907.19933575,201337907.19933856,201337906.98454437
54,13646940004.771914,13646938427.326252,13646910580.3955,13646937445.870596,13646939956.336653,13448420753.10902,13646911107.116678,13646195272.023325,13646940004.784698,13646940004.784819,13646939995.227484
55,314766977.2954889,314766348.3973309,314755246.5269931,314765957.1098184,314766957.98522997,245448031.69470814,314755456.51428986,314470188.89447254,314766977.3005848,314766977.3006345,314766973.4902924
56,87417953.88765499,87417950.4742293,87417890.21402024,87417948.35045554,87417953.78284636,86859743.38948832,87417891.35387626,87416340.74714597,87417953.88768263,87417953.88768291,87417953.86700206
57,7195178984.462147,7195178674.189322,7195173196.677285,7195178481.143032,7195178974.935276,7144873528.335609,7195173300.287434,7195032358.4659,7195178984.4646635,7195178984.464689,7195178982.584817
58,1444610668.555968,1444610534.8804233,1444608174.9842825,1444610451.7098298,1444610664.4514856,1422673705.3954809,1444608219.6231391,1444547492.4855106,1444610668.5570512,1444610668.557062,1444610667.7471573
59,651316528.514005,651316451.2411367,651315087.136608,651316403.1635027,651316526.141349,641983469.69864,651315112.9383458,651280051.8693957,651316528.5146314,651316528.5146378,651316528.0464606
60,1717340583.7741916,1717340511.11828,1717339228.4644253,1717340465.9130597,1717340581.5433006,1705641805.4640832,1717339252.7264688,1717306250.81099,1717340583.7747808,1717340583.7747867,1717340583.3345804
61,389553093.9550745,389553030.0316348,389551901.57814467,389552990.25972337,389553091.99231243,381444543.014467,389551922.92272854,389522913.8027716,389553093.95559245,389553093.9555975,389553093.5683007
62,997624.2617586064,997624.2573655922,997624.179811299,997624.2546323339,997624.2616237196,996869.2809133868,997624.1812782927,997622.1853093096,997624.2617586422,997624.2617586424,997624.2617320267
63,135472394.19211587,135472389.09610453,135472299.13119817,135472385.92545384,135472394.0356437,134605394.24547693,135472300.83294517,135469985.52335724,135472394.19215718,135472394.1921576,135472394.16128215
64,25000937.456405118,25000937.328479834,25000935.070085812,25000937.24888693,25000937.452477198,24978882.47924802,25000935.11280492,25000876.98932857,25000937.456406146,25000937.45640616,25000937.455631096
65,1549763223.9847417,1549763184.9712074,1549762496.2259092,1549763160.6976538,1549763222.7868388,1543043288.7428806,1549762509.254008,1549744783.300361,1549763223.9850576,1549763223.9850607,1549763223.7486885
66,2554950.0929406825,2554949.829913207,2554945.1864333143,2554949.666262043,2554950.0848644767,2510479.7809424917,2554945.274267823,2554825.7731501595,2554950.092942814,2554950.092942835,2554950.091349221
67,417779391.8785101,417779384.9070195,417779261.83452415,417779380.5694863,417779391.66445166,416717122.82904583,417779264.1624875,417776098.1517126,417779391.8785665,417779391.87856704,417779391.83632886
68,3333300.3172939513,3333300.2060355074,3333298.2419021404,3333300.136812482,3333300.3138777767,3315601.404706799,3333298.279054676,3333247.7446579463,3333300.317294851,3333300.3172948603,3333300.316620773
69,3228922435.1278815,3228922410.8868294,3228921982.935435,3228922395.804465,3228922434.383564,3224775641.8471684,3228921991.0304303,3228910977.232545,3228922435.128078,3228922435.1280804,3228922434.9812098
70,731825714.1071168,731825709.0008528,731825618.8555728,731825705.8238283,731825713.9503264,730980874.8659376,731825620.5607206,731823300.931678,731825714.1071585,731825714.1071589,731825714.0762227
71,18587191.145309404,18587190.467880465,18587178.50858407,18587190.046395928,18587191.124509063,18473772.723657336,18587178.734801833,18586870.969168276,18587191.145314876,18587191.145314936,18587191.141210575
72,44053018.31267768,44053017.31001821,44052999.60907612,44053016.686180726,44053018.28189121,43881495.33999153,44052999.94390156,44052544.39310331,44053018.31268585,44053018.31268592,44053018.30661107
73,57597285.63286068,57597285.42452723,57597281.74665686,57597285.29490587,57597285.6264638,57564273.73994178,57597281.81622542,57597187.19313766,57597285.63286235,57597285.63286236,57597285.63160012
74,373992458.6510711,373992452.04576594,373992335.435787,373992447.93605846,373992458.4482565,372866271.05263877,373992337.641544,373989336.58893305,373992458.6511246,373992458.65112513,373992458.6111053
75,611720374.0042475,611720368.0063485,611720262.1193724,611720364.2745577,611720373.8200843,610685614.1032431,611720264.1222987,611717538.9424781,611720374.004296,611720374.0042965,611720373.967957
76,42890386.71863438,42890362.9284774,42889942.960506655,42890348.12672155,42890385.9881601,40116682.01808099,42889950.90407908,42879157.7308043,42890386.71882716,42890386.71882903,42890386.57469021
77,31259.77928598649,31259.735127890643,31258.95561062636,31259.70765363302,31259.77793011624,26431.516488495916,31258.970354860292,31238.940801690835,31259.779286344303,31259.779286347795,31259.77901880454
78,5242497679.231716,5242497363.728115,5242491793.917789,5242497167.427461,5242497669.544226,5193872303.588617,5242491899.273011,5242348611.7567425,5242497679.234275,5242497679.234299,5242497677.322736
79,7782502306.692896,7782501656.876243,7782490185.299485,7782501252.572366,7782502286.740365,7687536278.941318,7782490402.287246,7782195352.46738,7782502306.69817,7782502306.698221,7782502302.761126
80,1693472653.7804625,1693472541.671951,1693470562.5174007,1693472471.9199805,1693472650.338195,1674918850.470704,1693470599.954312,1693419669.886678,1693472653.7813716,1693472653.7813814,1693472653.1021433
81,8883112928.995466,8883112641.635414,8883107568.596882,8883112462.844967,8883112920.172138,8835157141.746649,8883107664.55663,8882977113.841799,8883112928.997786,8883112928.99781,8883112927.256767
82,8837323739.245295,8837323528.918442,8837319815.820515,8837323398.056715,8837323732.787241,8802241301.949286,8837319886.056107,8837224332.905916,8837323739.246992,8837323739.247011,8837323737.972696
83,7299212356.352779,7299212226.405123,7299209932.307838,7299212145.553914,7299212352.362763,7276814079.973229,7299209975.702294,7299150933.356842,7299212356.353831,7299212356.353843,7299212355.566524
84,4331115002.821849,4331114446.768541,4331104630.455834,4331114100.802482,4331114985.748312,4250402447.035965,4331104816.13374,4330852344.835217,4331115002.826356,4331115002.826401,4331114999.457413
85,3767066011.4757204,3767065806.179687,3767062181.915474,3767065678.4481306,3767066005.1721387,3733963398.052045,3767062250.470363,3766968996.0930314,3767066011.477385,3767066011.4774,3767066010.2335734
