,estimated_damage,1,2,3,4,5,6,7,8,9,10
20,1935045945.0199003,1693636972.002012,1977167115.0494678,2052931638.0804904,1635707044.8998554,2055518933.8783715,2066488808.6887503,1738456912.2383997,1968026452.0328822,1947519025.9732,2141285690.7916112
21,43813713.944672115,37995618.85087929,44840303.87782144,46695152.577593826,36616456.18729129,46758679.86608592,47028164.02875511,39067220.28197994,44617242.47409975,44117364.552064896,48871362.16188238
22,40199028.81251246,34886558.82016186,41137163.36509634,42832878.21053066,33628110.240440615,42890971.709084965,43137418.110858634,35864557.051541835,40933299.61895805,40476488.55605077,44823602.642914236
23,973986594.6336751,818124724.663147,1002316630.9575278,1054138898.2754896,782340707.756655,1055928306.7277942,1063529741.6546515,846235224.1332922,996139707.7815623,982340183.3138636,1115987904.6076624
24,3741144743.1595893,3300701143.878857,3817386538.0222497,3954118663.1415744,3194047841.0117908,3958779126.7625804,3978532769.6146307,3382950950.101016,3800855512.047578,3763739181.0646677,4112960592.136055
25,561097.8428117525,469133.89208883786,577865.7980254502,608573.4245667426,448098.9346890363,609634.5105937066,614142.5583182658,485680.3432660535,574208.5983194945,566040.6685006963,645275.4948842436
26,1787756720.706115,1573901242.1527143,1826043533.4027984,1895723201.983335,1523831427.5871022,1898121750.5097234,1908305656.5893788,1612945237.3943412,1817708197.611353,1799061723.272024,1978374133.1952376
27,858923094.3683804,747843137.0675874,878508190.6397884,913897824.1585784,721466657.4265426,915110080.3697792,920252697.3411053,768321845.2381995,874252676.5756881,864716133.0871699,955438172.0417811
28,211232155.22020718,174992248.87589818,217947121.41494325,230336255.09149352,166833562.26925024,230766526.46655905,232596187.83168563,181442698.20780244,216479572.0746562,213207971.67493537,245305814.55938578
29,746133635.7467072,611909735.2978541,771269719.2423118,817860249.7430519,582030606.7040082,819483296.3298163,826388757.7746148,635621829.4548033,765769250.9168069,753521173.5547771,874522318.3863263
30,724982494.4735562,625572647.8166898,742534970.518155,774255836.44237,602030685.8835145,775342405.6147144,779951765.2805363,643871842.6893526,738720858.6531113,730173965.170831,811483249.5400677
31,997654089.4573236,857717525.004195,1022463799.2346532,1067376569.109072,824722444.9610841,1068916756.4940183,1075451699.7314904,883402969.6161681,1017070132.9161655,1004988867.0606599,1120211016.6006527
32,336532056.65374035,276492026.4042886,347758450.93532306,368552759.8142853,263105037.33656126,369276828.37915254,372357223.6782058,287110233.1656921,345302265.7490923,339832071.41466373,393817561.84245145
33,11703869.752861664,9788088.845304325,12057163.535078553,12707855.678864224,9354272.042249462,12730429.376425894,12826402.95293269,10130353.823110675,11979990.321086336,11807870.89103831,13492336.289092092
34,311608450.55531234,269118849.0573245,319191437.4141686,332966416.50312376,259152484.0035321,333439953.75278354,335450036.76295316,276888235.82156867,317541364.75065684,313848455.73281527,349257605.54905164
35,4652379807.059225,4063344791.3692446,4757927314.053143,4950088982.322214,3925566124.570137,4956705328.651518,4984798662.968842,4170819667.376498,4734946439.781049,4683542086.414741,5178144566.651627
36,3267922448.015236,2802603501.785936,3350503478.53154,3500016305.221439,2693076997.0640874,3505143529.0355844,3526897880.6265225,2887926205.6441293,3332549271.2069235,3292335514.6656976,3675878939.6998262
37,79135658.87751795,67493622.77425961,81216125.6732973,84994325.17220697,64772460.54531885,85124158.05064678,85675227.1691386,69618383.36144465,80763424.05422294,79750233.55706209,89457935.96937424
38,1563313266.1738172,1431084767.4557793,1585911529.6914537,1626269740.8743324,1398532398.8829734,1627641791.6046522,1633454863.2252023,1456029629.9110522,1581017758.7577727,1570017866.2079134,1672914890.7981737
39,184629403.25324732,152388671.12082574,190639596.81719828,201760645.7484536,145172192.3839519,202147647.4863757,203793900.092449,158104520.7560621,189325046.1126328,186396601.75109962,215256278.9885261
40,291112564.6146109,253098713.1732246,297816872.9707115,309929564.3078651,244079851.420487,310344411.56430435,312104205.90341455,260103718.6782437,296360170.8622717,293095650.68992794,324141099.0694952
41,1851771.721631123,1521442.983143201,1913238.07298833,2026812.8848523172,1447468.088206218,2030760.9188529192,2047551.8368389783,1580041.8604371287,1899798.8212346877,1869850.4251073087,2164293.620379707
42,90276.29663210218,80872.48503862176,91923.09745390007,94894.06739200691,78615.89112335882,94995.7542231881,95427.08149397491,82616.98668359593,91565.46189076446,90763.637878182,98376.69440616666
43,9709568910.398045,8434808506.585234,9935037128.916756,10342973765.383322,8133118061.945924,10356959163.45486,10416296317.614315,8669306360.554205,9886028921.757053,9776237962.376303,10822639019.585754
44,332781.3631506293,285512.30116796616,341231.94159008,356590.3171499498,274453.01540410455,357118.42951020924,359360.267392503,294142.45355837885,339392.80683083856,335277.31216415146,374763.3571815311
45,54167251.52385466,44188882.165047705,56039688.73346354,59512590.1525381,41973608.3094125,59633620.2623436,60148590.01965273,45948691.02002467,55629867.46392274,54717464.48168271,63739371.903073356
46,15992.394606051139,12911.783463124848,16577.567885439446,17668.932939330192,12236.402470850328,17707.108455379006,17869.648056128462,13450.50046040866,16449.297123910077,16164.112143348424,19007.8379213213
47,27358860.02492036,22380777.19317519,28291998.287123002,30022270.933370378,21273869.809591267,30082562.739996996,30339093.380376253,23259571.189235255,28087779.77467026,27633083.95062047,32127709.504821796
48,246973.89317149456,216994.44771727326,252224.6239585436,261688.8718369814,209820.35456075863,262012.54841599852,263385.2760475632,222548.90040426544,251084.54450767214,248528.00408509024,272761.8895440182
49,41864459059.00386,37511316206.403435,42615037165.19043,43959508247.73937,36451508875.16893,44005301071.405525,44199374275.73997,38326891187.44822,42452352840.16075,42086968096.52651,45519195936.3462
50,411336054.8345915,346629105.1559223,423089103.6761522,444585002.3766283,331756616.17196983,445327203.2563859,448480064.40015,358307118.87185454,420526666.4169985,414801808.290469,470238023.8161094
51,118271627.15899818,97119586.43092452,122243583.20775914,129614877.0624688,92423812.50476721,129871880.61053352,130965496.42439175,100849380.71959825,121374114.24299191,119438633.29205187,138595619.66844198
52,1253404254.1651437,1100550027.7600193,1280353014.5416756,1329089716.722566,1064174175.3721265,1330760427.2102568,1337848989.4561236,1128759121.1016536,1274496451.2748687,1261374192.4646397,1386403392.1238048
53,64372733.80149104,53389649.61037401,66405107.414669886,70152766.28004646,50913471.936884835,70282874.43982632,70836104.4459848,55346428.1210519,65961003.00184311,64970824.96079357,74677578.18715899
54,11768057752.429264,10050038317.056845,12077081807.13465,12640126932.699896,9650722470.807823,12659519764.931253,12741865785.145231,10362348358.451584,12009780139.77283,11859272444.919653,13308656587.08042
55,220332078.24283853,200273652.03617662,223852354.4414239,230209376.67426634,195468977.66685426,230427094.84522855,231350693.8414638,203989769.7563075,223087648.8109967,221373586.65905493,237670841.79597914
56,501117707.418286,429811255.6802856,514066503.97191036,537767567.6030443,413380407.1141173,538586469.3232411,542065647.6428671,442695726.1309944,511242915.20328873,504935559.62592727,566100401.8181663
57,10570490848.601011,9255340777.852982,10804402218.02031,11228814719.079203,8945512445.193453,11243393814.41363,11305271944.414038,9496473230.706455,10753520172.951418,10639609657.119087,11730005892.893349
58,921538619.3303026,769327487.4252721,949359242.5689174,1000363671.1673132,734597474.7407855,1002127402.4196318,1009621627.8548237,796668526.084467,943289562.5388412,929737312.0482483,1061420614.0866457
59,626468983.1401261,530040436.38196546,643903356.2652165,675730466.0580716,507764297.0573052,676828031.8386949,681489495.0022974,547501331.825072,640104259.890529,631612503.1297687,713615680.1890446
60,1088311657.6861913,901350874.6018358,1122826509.7526295,1186387242.9780443,859124272.0840464,1188591804.7893188,1197964136.9720275,934704750.4788649,1115287094.7452419,1098471887.0678678,1262966776.8722072
61,503740806.1086434,428620531.18979675,517268021.5521808,541927610.1326026,411181685.8535619,542777267.1517483,546385331.3187202,442265581.38752717,514321548.0530257,507733138.56594473,571231015.9918659
62,5314348.882528587,4685052.193669202,5427000.880596011,5631987.65250729,4537712.241641191,5639042.767636513,5668996.866316102,4799945.170541509,5402476.495310017,5347612.741944686,5875040.389939142
63,140835802.11704892,123879505.04572743,143837215.69029912,149275238.2321153,119859179.48987433,149461888.1500888,150253988.2513292,127000798.08591655,143184613.186723,141723051.83101407,155687263.4205905
64,30711696.437973525,27036240.955375656,31348507.754468396,32490738.116172437,26147522.67569126,32529672.341417972,32694697.33546664,27722015.25412614,31210423.921677593,30900406.447358865,33817675.762695245
65,1426771790.3104904,1185540396.4132042,1471087045.5489118,1552511633.53435,1130789071.9292185,1555331467.0650942,1567316266.151219,1228719165.7787144,1461412793.4374309,1439824229.2964962,1650291641.4486456
66,335351.68990971806,298672.5152716954,341889.9272864854,353784.1311868236,290015.427870659,354193.57146026724,355932.0754359563,305400.1523975358,340466.79953557235,337282.6470455978,367899.8168541963
67,1042368490.6994871,867152180.3230098,1074538571.7825844,1133636580.198947,827355399.8151228,1135682983.2823834,1144380402.3985238,898528883.4619101,1067516063.3518701,1051844219.0895758,1204589343.547541
68,13505245.333669672,11508711.093858473,13871465.388122905,14544832.657641074,11053298.736597987,14568169.967070656,14667374.615288384,11867015.27996601,13791508.913458932,13613101.763159668,15355112.725218713
69,9376719176.219133,8337833246.452309,9555487867.853626,9875283337.003695,8084690115.108902,9886164848.191637,9932272954.758085,8532630869.893985,9516753706.313944,9429730940.168953,10245445727.993746
70,6481933988.40935,5689078144.887057,6620966997.537953,6871735662.987826,5499517219.505361,6880316018.691019,6916708869.784346,5835877221.061652,6590773765.561347,6523078557.4633465,7165438552.486154
71,34255651.2497118,28582918.562993214,35296403.47584778,37207879.335967794,27293138.3725204,37274059.67500219,37555326.82020647,29599403.61464682,35069230.0172795,34562225.253505155,39502195.69753419
72,11256875.7396221,9744158.501454176,11526878.610231355,12017289.382850489,9389525.383131545,12034145.790374875,12105696.23003703,10020687.27541531,11468126.928572483,11336635.835704107,12597079.491841009
73,324997985.7834354,269566629.5495455,335213702.5548286,354011485.8108051,257025786.30733117,354663120.8465731,357433172.01433825,279466966.11779493,332982665.69135743,328005797.9006901,376633001.976587
74,141058349.99367842,115195868.27305877,145913320.4786607,154921015.88262793,109454540.91413662,155235012.46877027,156571099.25884047,119756546.38899174,144850626.32288122,142484876.77251068,165890605.4752038
75,1611973572.9689772,1352312554.3816955,1659179119.9751546,1745521335.8225439,1292730916.095552,1748502410.7731233,1761165776.319035,1399129592.8253074,1648886822.844924,1625893056.863384,1848541159.40805
76,97695378.57403696,87053191.81695478,99523992.09072232,102793443.00470418,84455821.70417342,102904654.9557193,103375867.64655907,89050772.39396459,99127843.9076743,98237708.28500116,106575450.50800742
77,4088.7006994292533,3306.717001314499,4236.944125923922,4513.170319359992,3134.924682501308,4522.826673446456,4563.935979535725,3443.6556067277834,4204.4570555525,4132.212136165315,4851.602591182145
78,5885002611.637702,5165508015.443492,6012243365.834627,6242548084.243837,4994999878.198502,6250446435.812571,6283959911.782551,5297945921.990653,5984583817.8908825,5922624101.760863,6513581024.605027
79,10653010990.331522,9163250630.450436,10920101175.131353,11406203860.057262,8815541585.084265,11422935274.413845,11493972550.08381,9434775441.825909,10861951156.371592,10731871548.449547,11982606536.89641
80,1250813564.4641576,1056651303.1607519,1286117450.0674968,1350727834.4505804,1012051538.0826302,1352959688.8931413,1362441374.168211,1091674846.942893,1278419114.7958794,1261222493.405434,1427911083.9307039
81,9697947931.092474,8773653900.614204,9856514006.826038,10139937732.059708,8547426359.175258,10149577218.989117,10190419697.926434,8947424402.50704,9822165950.433458,9744979890.836155,10467723825.924374
82,10236239600.022781,9285055866.612612,10399183539.647966,10690283039.061733,9051843547.732918,10700180377.26042,10742113113.5758,9464076423.42675,10363892419.937164,10284576581.339106,11026726502.376102
83,3695544642.1795077,3048316492.2900853,3815723638.234027,4037630954.2446795,2902976098.51703,4045341642.7192936,4078132948.886631,3163331145.52446,3789452666.832354,3730898872.2227564,4306036830.483907
84,4284775047.8508053,3775319777.2050266,4373402916.212665,4532699469.147968,3652556772.95123,4538137176.708473,4561191279.467481,3870145561.1856704,4354174597.147331,4311025822.937053,4718344727.711911
85,4798853465.80048,4115752452.500277,4922217699.682224,5147370761.597088,3957632563.3142505,5155134337.160758,5188106468.605268,4239587104.4165797,4895337720.031556,4835251312.628419,5415330691.285929
