,estimated_damage,1,2,3,4,5,6,7,8,9,10
60,47624096.18263163,55184582.34216164,56434434.732246876,53848384.34767973,67161700.20532034,60385854.872872226,39068507.99089425,49583271.52828512,37554168.761327624,47349037.88910978,35902912.00254888
61,596404698.5755836,686624675.6088799,701441202.1035253,670754328.6624101,827525964.5756873,748107304.1842641,493017332.72606397,619883414.3575395,474567022.4228409,593102693.5554931,454394971.82582164
62,3947631.9491598676,4570670.212326278,4673601.574021974,4460608.15440466,5556369.196665681,4998907.53408791,3241673.2961449907,4109150.1606584485,3116605.2081234013,3924951.601507145,2980187.339796625
63,19474340.732339554,22358138.437194135,22829946.67132363,21852208.20736126,26823961.12567737,24312596.5009143,16147321.02052089,20226597.79128807,15551164.124106131,19368445.37983573,14898557.611588012
64,9093845.14116088,10552054.585827993,10793476.662907083,10294066.159848487,12869673.508928753,11557397.568555545,7448301.41090075,9471354.657260388,7157558.029692171,9040865.12948496,6840707.189400791
65,5425621531.23681,6294187679.390981,6437946592.057192,6140550942.464318,7673756881.9217415,6892757682.369733,4444966612.464641,5650521733.217426,4271644874.6786475,5394056578.692291,4082741301.3293614
66,255198.5188968021,290091.49695295445,295734.3015296391,284020.15769125306,342777.24930642714,313347.9459322517,214063.50108181665,264367.8981043309,206590.91878887112,253903.8913214782,198374.7763095481
67,2568011370.5089087,2971991673.0190287,3038671537.57557,2900672554.3464813,3609743926.754447,3249284995.4137444,2109582536.1921163,2672798861.1279306,2028301808.5451708,2553294030.1403136,1939625160.150243
68,1085201975.1233375,1231166804.1770756,1254707388.250867,1205818086.6129663,1450226409.6344318,1328068445.3702338,912283786.5422714,1123624772.4349759,880778370.857344,1079773373.9975762,846106043.3729908
69,15340378305.84921,17610213070.821613,17981382511.180862,17212135499.433304,21120746423.054314,19147367970.648182,12719779420.241524,15932654352.851553,12250053901.992815,15256994725.875185,11735813463.626734
70,18259499781.63629,20965242812.603447,21407737097.400974,20490681734.0145,25150680609.985466,22797841930.83643,15136403311.547157,18965468437.54152,14576719100.900549,18160113239.838253,13964038919.6183
71,34427924.536409274,39838659.2232834,40732026.697110236,38883238.67722688,48387985.549214914,43554487.18871133,28290031.674275838,35831162.03809904,27201823.091611326,34230851.12078301,26014573.8372785
72,29975611.319430675,33984725.183333114,34630974.75350057,33288742.395217296,39995530.28693321,36644406.89709036,25221072.482842997,31031296.536358457,24354126.439051036,29826436.257557634,23399774.57279851
73,766861487.7231762,870689005.3205047,887503023.8983499,852606718.2864654,1028079806.7282859,940044946.7377318,644603888.996466,794126933.4415505,622390561.0149087,763012623.8111209,597960460.790366
74,20527311.297172077,23698563.787828527,24220578.739779204,23139786.245197702,28675137.34231058,25866789.887304567,16910374.782072842,21351326.957326215,16267016.88215136,20411497.788305327,15564399.94588588
75,22759552092.244736,25853498506.69281,26353236736.266754,25315612858.69507,30512143313.161644,27911970062.997505,19104650160.70193,23573198909.646706,18439927225.89869,22644640068.58037,17708808331.871845
76,174759141.16515154,201043720.29872876,205352461.71373534,196425934.67300367,241915704.49848926,218907325.29859084,144551055.1722449,181606922.3599111,139152056.53158498,173795684.80525076,133246830.32407382
77,122347.83767475747,142175.6150563717,145463.87490795858,138663.46094384606,173807.63612349145,155879.17003501457,100042.06519472017,127475.43516352744,96108.60257768976,121628.53543157618,91824.54660631425
78,41329995464.90093,47064320699.35742,47994209689.98121,46064627263.578255,55776533446.30031,50901622563.16221,34601985680.17481,42834346749.12144,33383197057.481293,41117736755.33829,32044273977.020916
79,38098034587.917404,43530622879.753815,44415010159.62473,42580914026.96753,51853983220.59936,47186325536.632416,31770381389.35853,39519707515.181816,30629454124.339638,37897642979.159256,29377947853.423393
80,1133904080.609644,1309215623.9914768,1338091775.7381418,1278312052.579538,1584759023.5176227,1429193595.7868085,934139942.443613,1179439887.0320861,898621930.0993204,1127504987.8613987,859836020.5100998
81,5846767506.871675,6543284647.402612,6653891933.882833,6423653524.389731,7554792580.863641,6995596241.559349,4996868957.562921,6031925774.967085,4839010042.276,5820501077.693986,4664182043.1958685
82,5846770706.570133,6543288356.570145,6653895727.300937,6423657143.494796,7554797097.678343,6995600301.384881,4996871581.132684,6031929106.656546,4839012563.919562,5820504258.86331,4664184453.71544
83,16538417527.388456,19167509558.123436,19602180425.40186,18702822457.7401,23333245335.893436,20976463598.669212,13564033857.72563,17219652419.09453,13037670480.857363,16442778800.76138,12463756343.173647
84,8467423392.064039,9662360612.511549,9856483803.538258,9453770348.625793,11484551645.421715,10464021042.279728,7070597240.537623,8780532571.052614,6818209856.015511,8423266962.512926,6541186808.642686
85,5842480908.610448,6755182536.556938,6905727619.107917,6594132947.31923,8194079689.182646,7381067615.2298,4805243562.754337,6079334095.756218,4621143169.119011,5809208417.199522,4420217654.990412
