,estimated_damage,1,2,3,4,5,6,7,8,9,10
35,4894730005.227072,4565088865.117093,4684372535.399907,5422721464.498877,5437915546.7141,5503133139.124433,5062166657.552146,4148167002.3715734,5030252110.975755,3978612676.907924,5211828248.668407
36,213821045.53876975,199698610.036393,204831591.35644802,236015391.24893627,236645993.1353262,239347462.9602163,220917525.57087326,181566321.34567517,219568983.46573412,174112135.42765167,227215319.7839989
37,40092008.42832415,37175190.90745499,38230228.40634921,44769041.79404447,44903672.65193507,45481553.167581275,41574744.82583539,33493241.44046042,41292080.98216,31999203.12618926,42900495.250859775
38,2025940150.981505,1968655030.0094228,1989746414.1851678,2111797472.2357347,2114173023.0083184,2124313856.4266605,2053899270.1566556,1891318113.2840874,2048625369.1949334,1858065808.7742212,2078298441.598217
39,279985072.7509092,256173700.23974374,264714084.89766136,319510356.58136547,320673408.09259456,325682038.2502526,292333084.7562375,226994379.03192937,289966214.1461167,215424458.30898124,303516121.72262126
40,81822008.73018482,76273286.4126411,78289643.6632701,90546039.39994587,90793917.99659748,91855795.25525285,84611218.35854027,69155913.51953101,84081153.442558,66233227.052481316,87086784.57968709
41,1700938.8278454836,1561724.9371746809,1611858.8174596513,1927981.359804389,1934582.656844818,1962957.6962572609,1772423.98981371,1388813.7793852622,1758760.0823530704,1319596.5830000045,1836733.5308615887
42,84161.15272214056,80291.56518744979,81703.0772841323,90172.24857959131,90342.13995305641,91069.52186656272,86090.91678781719,75247.62505274311,85724.84927646804,73142.34271115088,87796.90519800654
43,13409302457.060371,12634748083.19197,12917206565.447802,14611714672.49625,14645643964.028807,14790861466.077196,13795605327.419538,11627515963.620436,13722336754.28277,11208769123.90499,14136939967.013771
44,452108.1327325144,424311.8938345639,434419.9349397584,495774.59516719554,497016.4980444189,502338.17142729595,466065.90436353924,388518.32440872537,463413.5701287896,373746.9376133616,478454.0036064725
45,20177158.290919352,18306516.560515776,18975083.373295106,23325275.378957756,23418668.70145856,23821335.07759741,21155115.03385026,16043505.342098136,20967257.72644878,15155806.825958557,22045223.438670047
46,28026.724204876118,25384.473576582677,26327.807841906186,32493.036089036847,32625.90935008219,33199.03932916137,29411.546681849737,22199.754941158528,29145.34940917942,20954.03888641243,30674.036131476598
47,6689060.682077266,6086337.543787969,6301992.922689072,7698949.983478306,7728831.41849972,7857616.674643924,7003349.735192677,5354219.887679713,6943018.712838529,5066062.18827855,7288952.149899459
48,273156.53032933397,257042.69544139548,262901.13096767454,298489.7093273409,299210.4162270017,302298.77173980954,281252.06633406325,236309.51131409817,279713.52363438485,227757.95843075746,288439.03660166723
49,75415788759.46307,72265727931.42255,73424609331.10132,80142952803.73306,80273680220.54254,80831631097.32976,76955174600.76753,68032115549.08225,76664760743.17732,66222664099.922966,78298782690.63084
50,271191484.00132,252087855.41914326,259013573.94095483,301536430.53859544,302404668.1616646,306128094.12900394,280850012.11823815,227779826.83614203,279011490.93409276,217856171.72710717,289455746.77913404
51,254848055.28672045,232162041.94902024,240286393.87221518,292716275.8528786,293833989.80740345,298649370.0101181,266652429.9108821,204521622.6393003,264387808.20673877,193617707.10371956,277364235.59449345
52,1241296017.0046928,1157126166.6187203,1187563311.0323308,1376562865.7346685,1380465315.5119257,1397222744.2752328,1284124701.6981857,1050880333.325167,1275956842.2849836,1007714261.8066777,1322457241.6412094
53,78440030.03743121,71672716.61104955,74100088.81666379,89664824.62592477,89994844.67180802,91415833.78545335,81948358.02035896,63380724.07905692,81275968.26027873,60094659.88168956,85124580.8744034
54,15151899006.070498,14131397014.101843,14501148380.883228,16777844907.36925,16824477399.807964,17024538067.31271,15668670878.469687,12834891434.26694,15570253095.887646,12305828839.049162,16129677328.800625
55,66956220.22351151,62641231.02278365,64203706.67865656,73849380.17589234,74047431.20862567,74897334.16853972,69144534.14716518,57170148.525585115,68727599.75312826,54940529.11198569,71098661.05376907
56,1987935918.380908,1849304241.2551484,1899339791.812776,2212318069.8689528,2218817397.1319084,2246741111.6382227,2058781705.0998752,1675568530.3600206,2045255722.4081135,1605419456.7251155,2122350900.5846117
57,13265548916.579176,12472455358.989906,12760725157.238634,14513291738.203222,14548798489.287981,14700955094.73157,13664192509.596153,11453173387.755596,13588423115.175535,11033306639.992455,14018173842.307178
58,706669119.968162,653366164.5451217,672635392.0374122,792275544.0972012,794740992.1100894,805323747.7494836,733795624.3597856,586247065.8999982,728623099.3889135,559082242.2756983,758061953.8032937
59,1391061950.6098113,1301397615.8087559,1334042734.632866,1531027153.8953784,1534987553.7883217,1551943762.1603293,1435938759.29945,1185565489.3513553,1427419932.89139,1137714159.362003,1475666426.7002275
60,1202721807.6607838,1104143430.511919,1139631096.862117,1363755260.0488086,1368442866.9276361,1388595950.0359807,1253385924.8718843,981840840.0357877,1243699283.4343858,932917546.4532996,1298993234.9726212
61,275564901.26117146,251469189.46887013,260102148.432689,315726183.9962712,316910698.191898,322013397.835017,288091052.050876,222060597.05761528,285688508.77883106,210440240.0997449,299452015.1885937
62,24202477.016632084,22529382.51650787,23135140.452546023,26873016.74090927,26949629.79602083,27278296.25198174,25050884.82958927,20410874.027545802,24889265.946341943,19549503.774986666,25808119.694079265
63,143409158.71024168,133023875.4831181,136777088.15802124,160121560.01038036,160603740.82758352,162674120.59050485,148699328.23190618,119952813.44411734,147690252.11636436,114660069.19030419,153435738.86676404
64,12522204.943333631,11695802.759442218,11996224.646483002,13820353.332715003,13857235.20767975,14015238.31585236,12937322.665488936,10633893.194424843,12858443.254495902,10196984.597309686,13305672.962136852
65,2271494669.3766174,2087739539.894554,2153916430.1615725,2571289125.9479203,2580011320.066423,2617508098.2098236,2365856826.7392197,1859399968.020329,2347818894.0427403,1767923621.7569816,2450764943.1178017
66,273276.180623771,264479.61710762,267713.5896752307,286558.6900632299,286928.3548482926,288507.91135938524,277586.52897947974,252656.5001289074,276772.47957534686,247584.8919382572,281359.2427897935
67,2109988821.197643,1948484477.6188803,2006834484.8328152,2369973377.0268273,2377471399.2037077,2409662570.2711234,2192292894.700785,1745552777.1586149,2176593292.495209,1663564203.2144232,2265981314.6080723
68,5851279.036237459,5372723.146224912,5544049.050666989,6652006.345483566,6675692.8287503645,6777780.418839257,6100559.66451932,4789856.821680333,6052717.00927696,4559710.79610827,6327000.911852502
69,10426083479.984453,9934430863.656593,10114704501.637327,11173097592.938889,11193901191.214767,11282774049.016716,10668181674.373854,9282038776.014223,10622419402.344362,9006243270.486032,10880426904.816887
70,13727507055.57051,13080953139.4308,13318244794.612272,14706500501.341295,14733712185.994276,14849931232.335283,14045207726.860134,12219962305.057068,13985187232.64629,11854880740.270454,14323392218.453247
71,16908442.250724327,15542870.355407258,16033270.444155589,19164154.05907719,19230334.392031606,19515214.88912946,17614566.758171383,13861784.799790801,17479319.77962805,13192633.279211542,18252938.804279633
72,25537183.528712485,23943707.73541608,24520108.750380374,28097939.72993565,28171880.33858628,28489454.143256802,26347717.312367246,21928461.95197757,26193136.58953805,21107516.554698326,27073280.158748955
73,803360076.9424917,737218128.7028112,761022680.6753088,911504400.9447836,914653838.4549414,928194697.8186404,837372850.1648755,655240135.0362622,830868927.6119511,622476428.9848086,868000349.205315
74,34594425.15658328,31455198.75375683,32578168.168859586,39858599.642088726,40014427.81711503,40686065.96843044,36232179.5182038,27645249.526399143,35917756.346931614,26146787.00042985,37720872.11842504
75,2617511953.0503936,2433148459.859485,2499979682.095318,2910337268.3252473,2918711768.528726,2954621578.035886,2710732855.711111,2198706160.036082,2692988468.8960648,2103072540.4534125,2793783979.0349293
76,378658073.28903276,359055941.90536624,366234263.68441164,408614697.45899975,409452529.1619439,413034226.4909027,388341455.3445808,333159264.84490937,386509362.27871954,322248187.7242667,396849783.7689313
77,6620.403295972298,6006.3508397965,6225.815232938088,7653.714510622522,7684.366695522689,7816.521917919921,6941.413961032883,5263.489613923954,6879.75131229756,4972.096419177851,7233.578609923271
78,6201044970.552191,5929039875.470675,6028345283.812885,6622284221.629565,6634170386.067734,6685050034.192329,6336433469.2322855,5573276253.068187,6310763144.786515,5424325673.197336,6455993895.618021
79,10542851659.276653,9856341356.710638,10104709581.941404,11644122771.976301,11675859488.498043,11812117708.02833,10891799332.258436,8988281334.884401,10825270411.220736,8635081349.588034,11203908858.447315
80,208766545.45734417,194076358.9368138,199390973.34813958,232324943.13106984,233003609.94089192,235917212.56073442,216232764.01476687,175508490.00530776,214809369.20050403,167960272.4258363,222909714.03151286
81,14038952336.256304,13430120640.450771,13653677480.162931,14958983918.19343,14984524061.472698,15093583889.870132,14337766680.270676,12617920511.319546,14281332228.406902,12273035989.551796,14599219710.81419
82,14037899757.029196,13429096642.624292,13652642653.048512,14957893907.207787,14983433116.403559,15092489022.551304,14336701156.27663,12616938938.150824,14280269092.678541,12272073809.94689,14598143473.240137
83,4994025880.299572,4581820211.047043,4730084680.826386,5670031974.06962,5689765221.596306,5774641069.153422,5206332347.292537,4071826424.1135178,5165715330.021284,3868194410.3608813,5397736744.303844
84,1120104457.5610907,1047991288.9906926,1073992852.6274543,1237534730.5449383,1240954051.2469592,1255658257.418097,1157066132.6105096,957806029.2645313,1150002235.6541452,921377170.094763,1190315671.393534
85,7395099655.542404,6902328843.56995,7081098874.432382,8175700071.974549,8197996637.572829,8293590755.500866,7643838564.790678,6273681493.225028,7596510847.115951,6016450520.172108,7865243724.779377
