,estimated_damage,1,2,3,4,5,6,7,8,9,10
24,3323032534.340527,3576095920.170642,4043828422.7824974,3606081864.2799845,3391332031.4803724,2915014480.9124446,3278782727.1396866,3011834307.839618,3823046789.1431866,4101128307.17677,3153231748.1481113
25,49717.44839762194,53918.12564951511,61850.80328045283,54420.07613439154,50844.95110558971,43076.22870378997,48989.40245843914,44637.62647812158,58078.8031565723,62837.910123884816,46934.08827179843
26,1992539691.158271,2145253717.0590851,2428507843.5103807,2163372889.3409405,2033721374.866694,1747004615.8376935,1965871998.2875562,1805198034.904066,2294634629.162263,2463304549.0514193,1890261125.362721
27,906936936.2330834,970459455.4129351,1086384031.723079,977947820.4759734,924139292.5028112,803228927.9278642,895768408.1797881,827988347.7219986,1031895819.160544,1100460446.3057334,863977364.8942829
28,253771148.47723976,274901221.3986314,314687805.0864698,277423228.4330261,259446926.44505334,220274918.8812435,250104534.5834775,228160192.5092628,295787868.6181245,319628293.966253,239746328.7271103
29,495860099.6251524,536995121.5779588,614407382.5549377,541903761.9386768,506911057.74126875,430615873.3000533,488720410.30333024,445978980.56588846,577640618.1355523,624016418.2246304,468547925.09560746
30,651269552.4012542,702550971.7455051,797920743.5418544,708642311.8072127,665087679.7579529,569067658.0435286,642325911.8215946,588519440.3069146,752809755.3181899,809655668.9624361,616987894.0075526
31,551506495.2581372,595603073.2768085,677885514.5679178,600847797.2742289,563378549.1644564,481033615.650437,543826373.9120643,497686509.0185392,638920160.1208303,688035035.8383477,522084772.80896413
32,213769730.22430032,231382072.07176337,264462410.44498593,233482189.85018256,218503579.35814336,185788193.6003315,210710454.29499063,192382041.5471832,248761658.0369808,268562585.7763553,202063081.07962003
33,6147808.909881281,6628504.2484003985,7523158.228297814,6685615.2015851345,6277320.062167676,5377440.661626859,6063988.382290077,5559739.649215648,7099832.213785383,7633332.279950293,5826530.010896243
34,913749448.1936401,975715706.295308,1088039167.3528788,983001289.207193,930559206.196551,811959809.6185561,902824400.1936917,836330629.2440679,1035366995.299278,1101610592.7993677,871677447.4193486
35,3374557532.2440414,3634515416.5837164,4117328740.232368,3665374260.5807977,3444636754.468585,2957050417.8700037,3329185465.321536,3055954288.4133596,3889029400.563,4176702672.064422,3200577899.090172
36,274927569.30627453,295127749.26988345,332210795.72992563,297514892.960537,280388987.85002655,242151914.44386742,271385430.422683,249952683.934579,314747110.0660604,336731474.45541143,261318893.5307243
37,35674917.42660053,38469398.763004445,43665005.68957543,38801288.12422411,36427986.69254695,31193447.04390961,35187466.068244725,32254195.985156305,41207561.60625747,44304258.36837756,33806313.72417062
38,1391736205.546465,1477214304.310886,1629768866.5416765,1487201677.1397717,1415019031.062794,1249198768.9468544,1376565812.4211986,1283571703.1480596,1558606798.643077,1647998976.894183,1333148069.924686
39,145219262.73272514,157203106.39241293,179722142.68206242,158632325.88500765,148439917.81984437,126187411.08628635,143138037.08126226,130671472.4879162,169032308.0391521,182514272.53208396,137255815.9803954
40,130860266.44628708,140817157.71526346,159206910.267288,141996660.2298288,133547976.89565392,114798280.2352673,129118794.67676981,118610477.44716346,150528860.9521846,161458378.1564185,124177028.67075767
41,890979.6289778032,965744.1149743071,1106707.6662412991,974672.4540611468,911055.172701562,772611.5284824541,878013.4155944621,800458.9730603483,1039715.8844049268,1124227.9730104182,841395.8617266045
42,36772.63225885895,39195.180890243835,43566.71562517793,39479.48662983266,37430.59788022628,32775.321461452804,36344.683135486324,33734.45157172048,41519.82300757581,44093.26931767835,35123.203888614014
43,5557181983.01668,5968738631.49156,6725863730.367052,6017413549.595847,5668394334.117556,4890627064.159532,5485075011.401739,5049139639.069151,6369041541.96397,6818310851.366379,5280246874.3093
44,184571.02428591685,198962.0690256887,225685.56819156636,200670.43281942813,188450.36293942115,161468.02055468524,182059.5268641526,166939.03978328477,213051.2234721627,228970.4770593858,174941.49466695247
45,110550847.82181296,119797587.77395344,137219343.35508204,120901524.4797817,113034203.62990816,95901942.77026345,108946745.06230402,99349297.93758152,128941806.38942693,139383561.63996008,104415896.64124225
46,3801.562769294853,4125.835214081772,4739.492064877466,4164.615141614393,3888.5540582355256,3289.8616462402115,3745.4093316428193,3410.0592016348064,4447.487043625899,4815.970630386445,3586.962109592815
47,13114659.277867114,14192456.400774168,16215568.430672122,14320943.886427848,13404394.148943134,11401404.997503245,12927399.430149697,11805231.30599117,15255558.69000159,16466206.310780514,12398017.428982995
48,2450617.1422604015,2646865.9147507986,3013618.6014084285,2670220.0884192116,2503434.6164057376,2137331.133794124,2416455.867105312,2211327.5721400245,2839841.9371171515,3058914.652151473,2319776.2208311777
49,78360551147.37215,83357815695.08777,92329986544.3516,83943105615.58531,79719593116.81204,70075254099.3261,77475898119.55537,72067789853.58832,88136213986.27005,93406735962.29811,74947757754.08594
50,117963559.72877215,127679905.06763819,145928878.71701273,128838475.76179624,120575148.91247338,102526152.67344889,116275794.81896509,106164046.77463588,137267575.91980025,148190702.93472496,111505097.3361693
51,804087640.4604136,861289755.5158135,965740204.8807787,868035123.4049246,819574847.7617071,710796088.3155231,794034300.1891726,733054888.6548661,916639439.3160294,978425340.2920836,765425489.7570537
52,346401643.89585584,373033700.86801255,422388763.3695277,376192583.2793784,353584712.3421946,303558707.91289353,341749689.2730621,313714760.6176609,399069843.873251,428447470.1529739,328558170.6573108
53,205706475.96983358,221819860.16116744,251820547.51879945,223734533.5015912,210047447.29933378,179890425.71562406,202897109.3811908,185998720.4030447,237623120.96519184,255516154.21164906,194938931.56665817
54,31496360942.886242,33647963265.713684,37551414446.24975,33901025823.144527,32079890653.126453,27965297882.483833,31117170155.705383,28810319637.6037,35720460787.90566,38023305209.79866,30036370354.366005
55,84266896.27756177,88969069.19554423,97243758.58038293,89515334.84376101,85552507.61369497,76315597.83097495,83427265.61355504,78245950.82584414,93402152.88255866,98222879.09289475,81015587.54142517
56,947163111.9238248,1021635850.0894725,1160552749.1800685,1030491340.1677554,967217090.1959065,828029860.5366706,934188157.7405672,856198746.9837514,1094768463.342214,1177689769.9212494,897448044.8998141
57,31475783188.04912,33356223828.122524,36698256097.86923,33575565335.148746,31988551132.627254,28327241163.524433,31141449179.063465,29087998822.219532,35141514045.59839,37096441942.90304,30183576923.050644
58,2101887611.287216,2247350690.2206874,2512031725.02851,2264478784.4451385,2141309699.7480612,1863764535.9075608,2076281339.668847,1920685079.3242226,2387749253.76834,2544102384.620117,2003343299.293982
59,408094766.97222424,441612581.85129887,504538741.109078,445608543.1213346,417104818.20122546,354818610.12466705,402271516.4951385,367376056.9190559,474676781.60757226,512335839.22291374,385809484.73620224
60,341242314.066489,369708459.39302474,423322685.5792216,373106440.1095432,348888092.47397035,296128748.22478354,336303280.83284336,306747418.98052686,397851952.2949704,429981422.69999987,322351448.6013198
61,1586229466.7880697,1707173548.765148,1931478275.4502277,1721522174.0828292,1618845962.170249,1391710683.7552156,1565107224.5462615,1437822655.9981594,1825465680.9276009,1959034689.6247396,1505214132.612784
62,5962800.97313217,6409488.8012231365,7235915.752256434,6462430.574769534,6083344.615278618,5242594.278765863,5884705.271505947,5413534.007495629,6845631.91739184,7337278.781521932,5663119.599664282
63,60939783.03103844,65377951.13105906,73514949.14465679,65902152.36781807,62140127.83722312,53729253.27752468,60161099.05361905,55446497.33667203,69684574.14097865,74506040.0759124,57947381.90476003
64,111331159.63932322,120462952.05701333,137630236.3611277,121552163.04919636,113785171.70218821,96829901.31384885,109745385.12650207,100246672.51156713,129479265.97943367,139759823.07507515,105263545.6693694
65,746840364.5976803,808335617.6339359,923833300.434474,815668228.2244416,763369325.093005,649133967.6152143,736158325.5704291,672159250.6111351,869015979.9370033,938148400.6190168,705963902.1026233
66,696369.2374923234,744442.0982721531,831602.7482521968,750095.3728061961,709407.830611413,617475.3567893484,687896.327047639,636352.8935228066,790731.4779656087,842131.8518291425,663746.3329920946
67,817412564.3009856,884101552.4906468,1009179696.2675139,892048976.4199486,835344251.9622957,711306813.6636014,805821289.1294236,736328622.5890346,949842333.347756,1024667527.0253389,773045019.3681433
68,249141277.66675487,265675437.45854607,295507631.8190596,267615860.23057288,253631875.6938416,221865255.38583237,246220617.4588092,228408738.97744757,281540667.47466105,299099932.62444687,237884797.10783356
69,8164257085.1393,8740684861.163921,9792277279.146994,8808632169.005495,8320362289.877929,7223231398.825758,8062906684.644318,7447865355.459292,9298080852.953077,9919914584.17678,7774420397.71749
70,17784765280.37664,19097806295.56866,21508301145.267845,19252981310.76594,18139750168.39209,15654843055.245913,17554539489.947887,16161686001.842958,20373153760.863407,21802122670.23068,16900297104.139318
71,19941842.911856905,21421559.620033916,24145024.389757596,21596597.02902103,20341652.412955772,17546223.61943648,19682634.87550726,18115825.115082312,22861274.377913248,24477692.483543783,18946396.85241972
72,17070951.404128216,18361860.180069413,20750093.877627395,18514866.40563227,17419300.14415147,14990313.195932921,16845280.167610172,15484018.490258895,19622324.606428087,21042949.4094472,16205030.142393768
73,567174444.3049315,614602233.3945119,703970742.9999912,620264688.1633165,579911625.2332851,492043106.1759147,558947069.4604386,509723524.46341187,661507545.6392198,715073657.7289574,535708918.1797438
74,22649385.820403174,24527385.129890364,28063304.006262377,24751523.450737156,23153861.61053073,19671565.900035005,22323476.885379653,20372682.69138653,26383613.355772726,28502398.41847961,21402721.01913785
75,11117806137.784534,11902005371.980646,13332696141.888237,11994444350.076899,11330179312.711279,9837544873.72416,10979923496.986935,10143168467.898685,12660325076.85572,13506358549.173588,10587446928.90955
76,198597686.23596427,213164579.0999289,239914089.60394603,214886194.99434045,202535806.1356164,174966865.33216524,196043612.17453384,180590738.6950403,227315414.31436875,243175842.61572212,188785449.88046014
77,16611.61879667953,18027.30109523805,20705.802218294113,18196.589845297145,16991.418104282086,14377.265103008507,16366.448182840631,14902.155417947164,19431.343213823497,21039.56670389082,15674.621704530107
78,11188065449.28788,11915925568.80363,13226270672.652048,12001267851.639256,11385868961.819332,9984554796.37759,11059365743.370487,10273607478.60848,12613236297.658167,13383820100.873293,10691826672.952063
79,19323978813.944828,20722088579.720352,23291765787.5719,20887365180.45891,19701911866.986008,17056083583.243977,19078877983.826088,17595901144.972206,22080966228.27789,23605429187.303596,18382356846.08036
80,3279906885.529744,3499291141.675798,3896263228.2763443,3525066469.4966674,3339447961.45849,2918895075.8973904,3241198333.2990155,3005404724.620386,3710218183.67513,3944169270.997063,3130791252.4417896
81,16553704224.447392,17519014430.73399,19228581759.26405,17631450631.439835,16817176465.194794,14931791790.021053,16381815233.207006,15324336154.010563,18433202557.045074,19431762983.79044,15888909723.683056
82,22203442676.509617,23537684574.506763,25911018769.893,23693369562.910976,22567187789.788013,19971314357.47,21966307764.439888,20510428956.987686,24805180451.26972,26193961569.627457,21287059386.91462
83,2917028983.05485,3155616811.8058867,3603203284.775505,3184052506.4840817,2981177363.4495363,2537524648.9725204,2875564463.1529264,2627006563.2972693,3390852047.0689297,3658633743.7378397,2758324745.055984
84,13658128702.874466,14578551463.146107,16241334133.736698,14686632045.229986,13908013485.578619,12142136867.115839,13495646935.817436,12505515196.613722,15462563463.60487,16441698094.743198,13032101210.081753
85,5516187730.587794,5926636139.108336,6684864002.192282,5975254343.13829,5626993677.444127,4853531979.1143465,5444384377.942696,5010908056.32866,6326977568.422783,6777756104.472178,5240583105.91547
